Line,EngSpd,EngPwr,EngTrq,NetFlo,Air_1s,BSFC  ,CoolOt,OilSmp,Oil_P ,EngSpd,STPPwr,STPTrq,NetFlo,Air_1s,BSFC  ,CoolOt,OilSmp,Oil_P ,EngSpd,Oil_P ,Man_P ,MAP   ,BoostP,FuelP1,FuelP2,Batt_V,------,EngSpd,Exh_1 ,Exh_2 ,Exh_3 ,Exh_4 ,Bear1T,Bear2T,Loss1T,LossT2,EngSpd,OilSmp,CoolOt,------,------,------,------,------,------,EngSpd,NetFlo,GasOut,GasIn ,FuelSG,Air_1s,DeltaT,FuelP1,FuelP2,EngSpd,Accel ,Rate  ,------,------,------,------,------,------,EngSpd,AFR_1 ,AFR_2 ,AFR_3 ,AFR_4 ,AFR_5 ,AFR_6 ,AFR_7 ,AFR_8 ,LineNo,EngBor,EngStr,EngCyl,EngCyc,Displ ,Inrtia,InrCor,------,LineNo,STPCor,Baro_P,AirInT,Humidy,Vap_P ,DenAlt,AirDen,WatGrn,
10,4600,29.6,33.8,6.4,0.0,0.215,93,0,-0.2,4600,31.0,35.4,6.4,0.0,0.215,93,0,-0.2,4600,-0.2,-0.1,98.8,0.0,54.5,-0.2,13.0,0,4600,1190,0,0,0,77,66,81,69,4600,0,93,0,0,0,0,0,0,4600,6.4,239.3,232.9,0.750,0.0,45,54.5,-0.2,4600,322,300,0,0,0,0,0,0,4600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,3.740,2.835,1,4,31.1,0.400,1,0,10,1.047,29.24,73.8,34.4,0.29,1976,0.073,45.0,
11,4700,29.4,32.9,7.4,0.0,0.250,93,0,-0.2,4700,30.8,34.5,7.4,0.0,0.250,93,0,-0.2,4700,-0.2,-0.1,98.6,-0.1,54.5,-0.2,13.0,0,4700,1192,0,0,0,77,66,81,69,4700,0,93,0,0,0,0,0,0,4700,7.4,240.5,233.2,0.750,0.0,45,54.5,-0.2,4700,300,300,0,0,0,0,0,0,4700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,3.740,2.835,1,4,31.1,0.400,1,0,11,1.047,29.24,73.8,34.4,0.29,1976,0.073,45.0,
12,4800,30.1,33.0,9.3,0.0,0.309,94,0,-0.2,4800,31.6,34.5,9.3,0.0,0.309,94,0,-0.2,4800,-0.2,-0.1,98.6,-0.1,54.5,-0.2,13.0,0,4800,1194,0,0,0,77,66,81,69,4800,0,94,0,0,0,0,0,0,4800,9.3,241.8,232.5,0.750,0.0,45,54.5,-0.2,4800,311,300,0,0,0,0,0,0,4800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,3.740,2.835,1,4,31.1,0.400,1,0,12,1.047,29.24,73.8,34.4,0.29,1976,0.073,45.0,
13,4900,31.2,33.5,10.6,0.0,0.340,94,0,-0.2,4900,32.7,35.1,10.6,0.0,0.340,94,0,-0.2,4900,-0.2,-0.1,98.7,0.0,54.5,-0.2,13.0,0,4900,1195,0,0,0,77,66,81,69,4900,0,94,0,0,0,0,0,0,4900,10.6,241.9,231.3,0.750,0.0,45,54.5,-0.2,4900,332,300,0,0,0,0,0,0,4900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,3.740,2.835,1,4,31.1,0.400,1,0,13,1.047,29.24,73.8,34.4,0.29,1976,0.073,45.0,
14,5000,32.0,33.6,10.8,0.0,0.339,93,0,-0.1,5000,33.5,35.2,10.8,0.0,0.339,93,0,-0.1,5000,-0.1,-0.1,98.7,0.0,54.5,-0.1,13.0,0,5000,1197,0,0,0,77,66,81,69,5000,0,93,0,0,0,0,0,0,5000,10.8,241.7,230.9,0.750,0.0,45,54.5,-0.1,5000,338,300,0,0,0,0,0,0,5000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,3.740,2.835,1,4,31.1,0.400,1,0,14,1.047,29.24,73.8,34.4,0.29,1975,0.073,45.0,
15,5100,32.0,33.0,10.3,0.0,0.323,93,0,-0.1,5100,33.5,34.5,10.3,0.0,0.323,93,0,-0.1,5100,-0.1,-0.1,98.5,-0.1,54.5,-0.1,13.0,0,5100,1199,0,0,0,77,66,81,69,5100,0,93,0,0,0,0,0,0,5100,10.3,241.2,230.9,0.750,0.0,45,54.5,-0.1,5100,319,300,0,0,0,0,0,0,5100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,3.740,2.835,1,4,31.1,0.400,1,0,15,1.047,29.24,73.8,34.4,0.29,1975,0.073,45.0,
16,5200,32.0,32.3,9.8,0.0,0.306,93,0,-0.1,5200,33.5,33.8,9.8,0.0,0.306,93,0,-0.1,5200,-0.1,-0.2,98.5,-0.1,54.5,-0.1,13.0,0,5200,1201,0,0,0,77,66,80,69,5200,0,93,0,0,0,0,0,0,5200,9.8,240.5,230.8,0.750,0.0,45,54.5,-0.1,5200,299,300,0,0,0,0,0,0,5200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,3.740,2.835,1,4,31.1,0.400,1,0,16,1.047,29.24,73.8,34.4,0.29,1975,0.073,45.0,
17,5300,32.8,32.5,11.0,0.0,0.336,94,0,-0.1,5300,34.4,34.1,11.0,0.0,0.336,94,0,-0.1,5300,-0.1,-0.2,98.5,-0.1,54.5,-0.1,13.0,0,5300,1202,0,0,0,77,66,80,69,5300,0,94,0,0,0,0,0,0,5300,11.0,240.0,228.9,0.750,0.0,45,54.5,-0.1,5300,304,300,0,0,0,0,0,0,5300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,3.740,2.835,1,4,31.1,0.400,1,0,17,1.047,29.24,73.8,34.4,0.29,1975,0.073,45.0,
18,5400,34.5,33.6,12.9,0.0,0.374,94,0,-0.1,5400,36.2,35.2,12.9,0.0,0.374,94,0,-0.1,5400,-0.1,-0.2,98.4,-0.1,54.5,-0.1,13.0,0,5400,1203,0,0,0,77,66,80,69,5400,0,94,0,0,0,0,0,0,5400,12.9,240.0,227.1,0.750,0.0,45,54.5,-0.1,5400,330,300,0,0,0,0,0,0,5400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,3.740,2.835,1,4,31.1,0.400,1,0,18,1.047,29.24,73.8,34.4,0.29,1975,0.073,45.0,
19,5500,35.4,33.8,12.8,0.0,0.362,94,0,-0.1,5500,37.0,35.4,12.8,0.0,0.362,94,0,-0.1,5500,-0.1,-0.2,98.4,-0.1,54.5,-0.1,13.0,0,5500,1205,0,0,0,77,66,80,69,5500,0,94,0,0,0,0,0,0,5500,12.8,238.7,225.9,0.750,0.0,45,54.5,-0.1,5500,323,300,0,0,0,0,0,0,5500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,3.740,2.835,1,4,31.1,0.400,1,0,19,1.047,29.24,73.8,34.4,0.29,1975,0.073,45.0,
20,5600,35.2,33.0,11.7,0.0,0.334,94,0,-0.2,5600,36.9,34.6,11.7,0.0,0.334,94,0,-0.2,5600,-0.2,-0.2,98.4,-0.1,54.4,-0.1,13.0,0,5600,1206,0,0,0,77,66,80,69,5600,0,94,0,0,0,0,0,0,5600,11.7,238.1,226.3,0.750,0.0,45,54.4,-0.1,5600,286,300,0,0,0,0,0,0,5600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,3.740,2.835,1,4,31.1,0.400,1,0,20,1.047,29.24,73.8,34.4,0.29,1974,0.073,45.0,
21,5700,37.0,34.1,12.6,0.0,0.342,94,0,-0.1,5700,38.7,35.7,12.6,0.0,0.342,94,0,-0.1,5700,-0.1,-0.2,98.4,-0.1,54.4,-0.1,13.0,0,5700,1207,0,0,0,77,66,80,69,5700,0,94,0,0,0,0,0,0,5700,12.6,240.0,227.3,0.750,0.0,46,54.4,-0.1,5700,310,300,0,0,0,0,0,0,5700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,3.740,2.835,1,4,31.1,0.400,1,0,21,1.047,29.24,73.8,34.4,0.29,1974,0.073,45.0,
22,5800,39.6,35.9,14.3,0.0,0.360,93,0,-0.1,5800,41.5,37.6,14.3,0.0,0.360,93,0,-0.1,5800,-0.1,-0.2,98.4,-0.1,54.4,-0.1,13.0,0,5800,1208,0,0,0,77,66,80,69,5800,0,93,0,0,0,0,0,0,5800,14.3,242.2,228.0,0.750,0.0,46,54.4,-0.1,5800,350,300,0,0,0,0,0,0,5800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,3.740,2.835,1,4,31.1,0.400,1,0,22,1.047,29.24,73.8,34.4,0.29,1974,0.073,45.0,
23,5900,40.4,36.0,15.5,0.0,0.384,93,0,-0.1,5900,42.3,37.7,15.5,0.0,0.384,93,0,-0.1,5900,-0.1,-0.2,98.4,-0.1,54.4,-0.1,13.0,0,5900,1208,0,0,0,77,66,80,69,5900,0,93,0,0,0,0,0,0,5900,15.5,243.3,227.8,0.750,0.0,46,54.4,-0.1,5900,331,300,0,0,0,0,0,0,5900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,3.740,2.835,1,4,31.1,0.400,1,0,23,1.047,29.24,73.8,34.4,0.29,1974,0.073,45.0,
24,6000,39.9,34.9,15.6,0.0,0.391,94,0,-0.2,6000,41.7,36.5,15.6,0.0,0.391,94,0,-0.2,6000,-0.2,-0.2,98.5,-0.1,54.4,-0.2,13.0,0,6000,1208,0,0,0,77,66,80,69,6000,0,94,0,0,0,0,0,0,6000,15.6,243.1,227.5,0.750,0.0,46,54.4,-0.2,6000,268,300,0,0,0,0,0,0,6000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,3.740,2.835,1,4,31.1,0.400,1,0,24,1.047,29.24,73.8,34.4,0.29,1974,0.073,45.0,
25,6100,42.5,36.6,16.5,0.0,0.388,94,0,-0.2,6100,44.5,38.3,16.5,0.0,0.388,94,0,-0.2,6100,-0.2,-0.2,98.5,-0.1,54.4,-0.2,13.0,0,6100,1209,0,0,0,77,66,80,69,6100,0,94,0,0,0,0,0,0,6100,16.5,243.2,226.7,0.750,0.0,46,54.4,-0.2,6100,307,300,0,0,0,0,0,0,6100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,3.740,2.835,1,4,31.1,0.400,1,0,25,1.047,29.24,73.8,34.4,0.29,1974,0.073,45.0,
26,6200,44.9,38.0,17.2,0.0,0.383,94,0,-0.2,6200,47.0,39.8,17.2,0.0,0.383,94,0,-0.2,6200,-0.2,-0.2,98.4,-0.1,54.4,-0.2,13.0,0,6200,1210,0,0,0,77,66,81,69,6200,0,94,0,0,0,0,0,0,6200,17.2,243.1,226.0,0.750,0.0,46,54.4,-0.2,6200,335,300,0,0,0,0,0,0,6200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,3.740,2.835,1,4,31.1,0.400,1,0,26,1.047,29.24,73.8,34.4,0.29,1974,0.073,45.0,
27,6300,44.6,37.2,16.0,0.0,0.359,94,0,-0.2,6300,46.7,39.0,16.0,0.0,0.359,94,0,-0.2,6300,-0.2,-0.2,98.3,-0.1,54.4,-0.2,13.0,0,6300,1213,0,0,0,77,66,81,69,6300,0,94,0,0,0,0,0,0,6300,16.0,241.9,225.9,0.750,0.0,46,54.4,-0.2,6300,287,300,0,0,0,0,0,0,6300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,3.740,2.835,1,4,31.1,0.400,1,0,27,1.047,29.24,73.8,34.4,0.29,1974,0.073,45.0,
28,6400,45.9,37.7,14.6,0.0,0.318,94,0,-0.2,6400,48.0,39.4,14.6,0.0,0.318,94,0,-0.2,6400,-0.2,-0.3,98.2,-0.1,54.4,-0.1,13.0,0,6400,1217,0,0,0,77,66,81,69,6400,0,94,0,0,0,0,0,0,6400,14.6,240.7,226.1,0.750,0.0,47,54.4,-0.1,6400,290,300,0,0,0,0,0,0,6400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,3.740,2.835,1,4,31.1,0.400,1,0,28,1.047,29.24,73.8,34.4,0.29,1973,0.073,45.0,
29,6500,47.6,38.4,14.1,0.0,0.296,94,0,-0.1,6500,49.8,40.2,14.1,0.0,0.296,94,0,-0.1,6500,-0.1,-0.3,98.2,-0.1,54.4,-0.1,13.0,0,6500,1221,0,0,0,77,66,80,70,6500,0,94,0,0,0,0,0,0,6500,14.1,241.5,227.4,0.750,0.0,47,54.4,-0.1,6500,303,300,0,0,0,0,0,0,6500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,3.740,2.835,1,4,31.1,0.400,1,0,29,1.047,29.24,73.8,34.4,0.29,1973,0.073,45.0,
30,6600,48.3,38.5,14.9,0.0,0.308,94,0,-0.1,6600,50.6,40.3,14.9,0.0,0.308,94,0,-0.1,6600,-0.1,-0.2,98.3,-0.1,54.4,-0.1,13.0,0,6600,1226,0,0,0,77,66,80,70,6600,0,94,0,0,0,0,0,0,6600,14.9,242.7,227.8,0.750,0.0,47,54.4,-0.1,6600,291,300,0,0,0,0,0,0,6600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,3.740,2.835,1,4,31.1,0.400,1,0,30,1.047,29.24,73.8,34.4,0.29,1973,0.073,45.0,
31,6700,50.1,39.3,15.4,0.0,0.308,94,0,-0.1,6700,52.5,41.2,15.4,0.0,0.308,94,0,-0.1,6700,-0.1,-0.2,98.3,-0.1,54.4,-0.1,13.0,0,6700,1230,0,0,0,77,66,80,70,6700,0,94,0,0,0,0,0,0,6700,15.4,242.0,226.6,0.750,0.0,47,54.4,-0.1,6700,313,300,0,0,0,0,0,0,6700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,3.740,2.835,1,4,31.1,0.400,1,0,31,1.047,29.24,73.8,34.4,0.29,1973,0.073,45.0,
32,6800,51.4,39.7,17.3,0.0,0.336,94,0,-0.1,6800,53.8,41.6,17.3,0.0,0.336,94,0,-0.1,6800,-0.1,-0.2,98.3,-0.1,54.4,-0.1,13.0,0,6800,1234,0,0,0,77,66,80,70,6800,0,94,0,0,0,0,0,0,6800,17.3,242.1,224.8,0.750,0.0,47,54.4,-0.1,6800,316,300,0,0,0,0,0,0,6800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,3.740,2.835,1,4,31.1,0.400,1,0,32,1.047,29.24,73.8,34.4,0.29,1973,0.073,45.0,
33,6900,51.7,39.4,19.9,0.0,0.385,94,0,-0.1,6900,54.1,41.2,19.9,0.0,0.385,94,0,-0.1,6900,-0.1,-0.2,98.5,-0.1,54.4,-0.1,13.0,0,6900,1239,0,0,0,77,66,80,70,6900,0,94,0,0,0,0,0,0,6900,19.9,243.7,223.8,0.750,0.0,47,54.4,-0.1,6900,291,300,0,0,0,0,0,0,6900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,3.740,2.835,1,4,31.1,0.400,1,0,33,1.047,29.24,73.8,34.4,0.29,1973,0.073,45.0,
34,7000,53.0,39.8,20.0,0.0,0.377,94,0,-0.1,7000,55.5,41.6,20.0,0.0,0.377,94,0,-0.1,7000,-0.1,-0.1,98.6,-0.1,54.4,-0.1,13.0,0,7000,1243,0,0,0,77,66,80,70,7000,0,94,0,0,0,0,0,0,7000,20.0,243.0,223.0,0.750,0.0,47,54.4,-0.1,7000,298,300,0,0,0,0,0,0,7000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,3.740,2.835,1,4,31.1,0.400,1,0,34,1.047,29.24,73.8,34.4,0.29,1972,0.073,45.0,
35,7100,54.2,40.1,20.9,0.0,0.386,94,0,-0.2,7100,56.7,42.0,20.9,0.0,0.386,94,0,-0.2,7100,-0.2,-0.1,98.6,-0.1,54.4,-0.1,13.0,0,7100,1248,0,0,0,77,66,80,70,7100,0,94,0,0,0,0,0,0,7100,20.9,242.6,221.7,0.750,0.0,47,54.4,-0.1,7100,299,300,0,0,0,0,0,0,7100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,3.740,2.835,1,4,31.1,0.400,1,0,35,1.047,29.24,73.8,34.4,0.29,1972,0.073,45.0,
36,7200,54.7,39.9,22.0,0.0,0.402,94,0,-0.2,7200,57.3,41.8,22.0,0.0,0.402,94,0,-0.2,7200,-0.2,-0.1,98.5,-0.1,54.4,-0.1,13.0,0,7200,1254,0,0,0,77,66,80,70,7200,0,94,0,0,0,0,0,0,7200,22.0,242.7,220.7,0.750,0.0,47,54.4,-0.1,7200,285,300,0,0,0,0,0,0,7200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,3.740,2.835,1,4,31.1,0.400,1,0,36,1.047,29.24,73.8,34.4,0.29,1972,0.073,45.0,
37,7300,56.5,40.7,21.4,0.0,0.378,94,0,-0.2,7300,59.2,42.6,21.4,0.0,0.378,94,0,-0.2,7300,-0.2,-0.1,98.5,-0.1,54.4,-0.1,13.0,0,7300,1260,0,0,0,77,66,80,70,7300,0,94,0,0,0,0,0,0,7300,21.4,242.3,220.9,0.750,0.0,47,54.4,-0.1,7300,302,300,0,0,0,0,0,0,7300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,3.740,2.835,1,4,31.1,0.400,1,0,37,1.047,29.24,73.8,34.4,0.29,1972,0.073,45.0,
38,7400,57.9,41.1,21.4,0.0,0.369,93,0,-0.2,7400,60.7,43.1,21.4,0.0,0.369,93,0,-0.2,7400,-0.2,-0.1,98.5,-0.1,54.4,-0.1,13.0,0,7400,1266,0,0,0,77,66,80,70,7400,0,93,0,0,0,0,0,0,7400,21.4,242.7,221.3,0.750,0.0,48,54.4,-0.1,7400,306,300,0,0,0,0,0,0,7400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,3.740,2.835,1,4,31.1,0.400,1,0,38,1.047,29.24,73.8,34.4,0.29,1972,0.073,45.0,
39,7500,58.2,40.8,21.6,0.0,0.371,93,0,-0.2,7500,61.0,42.7,21.6,0.0,0.371,93,0,-0.2,7500,-0.2,-0.2,98.5,-0.1,54.4,-0.1,13.0,0,7500,1272,0,0,0,77,66,80,70,7500,0,93,0,0,0,0,0,0,7500,21.6,242.7,221.1,0.750,0.0,48,54.4,-0.1,7500,287,300,0,0,0,0,0,0,7500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,3.740,2.835,1,4,31.1,0.400,1,0,39,1.047,29.24,73.8,34.4,0.29,1972,0.073,45.0,
40,7600,59.0,40.8,22.0,0.0,0.372,93,0,-0.2,7600,61.8,42.7,22.0,0.0,0.372,93,0,-0.2,7600,-0.2,-0.2,98.4,-0.1,54.4,-0.1,13.0,0,7600,1280,0,0,0,77,66,80,70,7600,0,93,0,0,0,0,0,0,7600,22.0,241.4,219.5,0.750,0.0,48,54.4,-0.1,7600,287,300,0,0,0,0,0,0,7600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,3.740,2.835,1,4,31.1,0.400,1,0,40,1.047,29.24,73.8,34.4,0.29,1972,0.073,45.0,
41,7700,60.1,41.0,22.9,0.0,0.381,94,0,-0.2,7700,62.9,42.9,22.9,0.0,0.381,94,0,-0.2,7700,-0.2,-0.2,98.4,-0.1,54.4,-0.1,13.0,0,7700,1286,0,0,0,77,66,80,70,7700,0,94,0,0,0,0,0,0,7700,22.9,240.9,218.0,0.750,0.0,48,54.4,-0.1,7700,291,300,0,0,0,0,0,0,7700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41,3.740,2.835,1,4,31.1,0.400,1,0,41,1.047,29.24,73.8,34.4,0.29,1972,0.073,45.0,
42,7800,61.6,41.5,24.2,0.0,0.394,94,0,-0.1,7800,64.5,43.4,24.2,0.0,0.394,94,0,-0.1,7800,-0.1,-0.2,98.4,-0.1,54.4,-0.1,13.0,0,7800,1291,0,0,0,77,66,80,70,7800,0,94,0,0,0,0,0,0,7800,24.2,240.7,216.5,0.750,0.0,48,54.4,-0.1,7800,305,300,0,0,0,0,0,0,7800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,3.740,2.835,1,4,31.1,0.400,1,0,42,1.047,29.24,73.8,34.4,0.29,1972,0.073,45.0,
43,7900,60.9,40.5,25.7,0.0,0.423,94,0,-0.1,7900,63.7,42.4,25.7,0.0,0.423,94,0,-0.1,7900,-0.1,-0.2,98.4,-0.1,54.4,-0.1,13.0,0,7900,1296,0,0,0,77,66,80,70,7900,0,94,0,0,0,0,0,0,7900,25.7,240.5,214.7,0.750,0.0,49,54.4,-0.1,7900,269,300,0,0,0,0,0,0,7900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,3.740,2.835,1,4,31.1,0.400,1,0,43,1.047,29.24,73.8,34.4,0.29,1972,0.073,45.0,
