Line,EngSpd,EngPwr,EngTrq,NetFlo,Air_1s,BSFC  ,CoolOt,OilSmp,Oil_P ,EngSpd,STPPwr,STPTrq,NetFlo,Air_1s,BSFC  ,CoolOt,OilSmp,Oil_P ,EngSpd,Oil_P ,Man_P ,MAP   ,BoostP,FuelP1,FuelP2,Batt_V,------,EngSpd,Exh_1 ,Exh_2 ,Exh_3 ,Exh_4 ,Bear1T,Bear2T,Loss1T,LossT2,EngSpd,OilSmp,CoolOt,------,------,------,------,------,------,EngSpd,NetFlo,GasOut,GasIn ,FuelSG,Air_1s,DeltaT,FuelP1,FuelP2,EngSpd,Accel ,Rate  ,------,------,------,------,------,------,EngSpd,AFR_1 ,AFR_2 ,AFR_3 ,AFR_4 ,AFR_5 ,AFR_6 ,AFR_7 ,AFR_8 ,LineNo,EngBor,EngStr,EngCyl,EngCyc,Displ ,Inrtia,InrCor,------,LineNo,STPCor,Baro_P,AirInT,Humidy,Vap_P ,DenAlt,AirDen,WatGrn,
10,4600,28.3,32.3,7.3,0.0,0.260,90,0,-0.2,4600,29.8,34.1,7.3,0.0,0.260,90,0,-0.2,4600,-0.2,-0.4,97.5,-0.2,54.4,-0.3,13.2,0,4600,1171,0,0,0,80,69,82,69,4600,0,90,0,0,0,0,0,0,4600,7.3,250.8,243.4,0.750,0.0,46,54.4,-0.3,4600,291,300,0,0,0,0,0,0,4600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,3.740,2.835,1,4,31.1,0.400,1,0,10,1.056,29.14,77.6,32.4,0.31,2351,0.072,48.3,
11,4700,29.0,32.4,7.9,0.0,0.274,90,0,-0.2,4700,30.6,34.2,7.9,0.0,0.274,90,0,-0.2,4700,-0.2,-0.4,97.4,-0.2,54.4,-0.3,13.2,0,4700,1173,0,0,0,80,69,82,69,4700,0,90,0,0,0,0,0,0,4700,7.9,251.1,243.2,0.750,0.0,46,54.4,-0.3,4700,309,300,0,0,0,0,0,0,4700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,3.740,2.835,1,4,31.1,0.400,1,0,11,1.056,29.14,77.6,32.4,0.31,2351,0.072,48.3,
12,4800,30.2,33.0,8.2,0.0,0.272,90,0,-0.2,4800,31.9,34.9,8.2,0.0,0.272,90,0,-0.2,4800,-0.2,-0.4,97.3,-0.2,54.5,-0.3,13.2,0,4800,1173,0,0,0,80,69,82,69,4800,0,90,0,0,0,0,0,0,4800,8.2,250.1,241.9,0.750,0.0,46,54.5,-0.3,4800,337,300,0,0,0,0,0,0,4800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,3.740,2.835,1,4,31.1,0.400,1,0,12,1.056,29.14,77.6,32.4,0.31,2351,0.072,48.3,
13,4900,30.9,33.1,8.8,0.0,0.285,90,0,-0.2,4900,32.6,34.9,8.8,0.0,0.285,90,0,-0.2,4900,-0.2,-0.4,97.3,-0.2,54.5,-0.3,13.2,0,4900,1174,0,0,0,80,69,82,69,4900,0,90,0,0,0,0,0,0,4900,8.8,249.4,240.6,0.750,0.0,46,54.5,-0.3,4900,344,300,0,0,0,0,0,0,4900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,3.740,2.835,1,4,31.1,0.400,1,0,13,1.056,29.14,77.6,32.4,0.31,2351,0.072,48.3,
14,5000,31.5,33.1,9.7,0.0,0.309,90,0,-0.2,5000,33.3,35.0,9.7,0.0,0.309,90,0,-0.2,5000,-0.2,-0.4,97.3,-0.2,54.5,-0.3,13.2,0,5000,1175,0,0,0,80,70,83,69,5000,0,90,0,0,0,0,0,0,5000,9.7,249.8,240.0,0.750,0.0,47,54.5,-0.3,5000,347,300,0,0,0,0,0,0,5000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,3.740,2.835,1,4,31.1,0.400,1,0,14,1.056,29.14,77.6,32.4,0.31,2351,0.072,48.3,
15,5100,31.6,32.6,10.2,0.0,0.322,90,0,-0.2,5100,33.4,34.4,10.2,0.0,0.322,90,0,-0.2,5100,-0.2,-0.4,97.3,-0.2,54.5,-0.2,13.2,0,5100,1176,0,0,0,80,70,83,69,5100,0,90,0,0,0,0,0,0,5100,10.2,251.2,241.0,0.750,0.0,47,54.5,-0.2,5100,327,300,0,0,0,0,0,0,5100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,3.740,2.835,1,4,31.1,0.400,1,0,15,1.056,29.14,77.6,32.4,0.31,2351,0.072,48.4,
16,5200,32.0,32.3,8.6,0.0,0.269,89,0,-0.2,5200,33.8,34.1,8.6,0.0,0.269,89,0,-0.2,5200,-0.2,-0.4,97.3,-0.2,54.5,-0.3,13.2,0,5200,1176,0,0,0,80,69,83,69,5200,0,89,0,0,0,0,0,0,5200,8.6,251.4,242.8,0.750,0.0,47,54.5,-0.3,5200,314,300,0,0,0,0,0,0,5200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,3.740,2.835,1,4,31.1,0.400,1,0,16,1.056,29.14,77.6,32.4,0.31,2351,0.072,48.4,
17,5300,33.3,33.0,8.5,0.0,0.254,90,0,-0.2,5300,35.2,34.9,8.5,0.0,0.254,90,0,-0.2,5300,-0.2,-0.4,97.4,-0.2,54.5,-0.3,13.2,0,5300,1177,0,0,0,80,69,83,69,5300,0,90,0,0,0,0,0,0,5300,8.5,250.9,242.5,0.750,0.0,47,54.5,-0.3,5300,328,300,0,0,0,0,0,0,5300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,3.740,2.835,1,4,31.1,0.400,1,0,17,1.055,29.14,77.6,32.4,0.31,2348,0.072,48.4,
18,5400,34.6,33.6,9.3,0.0,0.268,90,0,-0.2,5400,36.5,35.5,9.3,0.0,0.268,90,0,-0.2,5400,-0.2,-0.3,97.5,-0.2,54.5,-0.3,13.2,0,5400,1178,0,0,0,80,69,83,69,5400,0,90,0,0,0,0,0,0,5400,9.3,250.9,241.7,0.750,0.0,47,54.5,-0.3,5400,334,300,0,0,0,0,0,0,5400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,3.740,2.835,1,4,31.1,0.400,1,0,18,1.055,29.14,77.6,32.4,0.31,2348,0.072,48.4,
19,5500,35.1,33.5,11.7,0.0,0.333,90,0,-0.2,5500,37.1,35.4,11.7,0.0,0.333,90,0,-0.2,5500,-0.2,-0.3,97.7,-0.1,54.5,-0.3,13.2,0,5500,1179,0,0,0,80,69,83,69,5500,0,90,0,0,0,0,0,0,5500,11.7,251.2,239.5,0.750,0.0,47,54.5,-0.3,5500,314,300,0,0,0,0,0,0,5500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,3.740,2.835,1,4,31.1,0.400,1,0,19,1.055,29.14,77.6,32.4,0.31,2348,0.072,48.4,
20,5600,36.3,34.1,13.1,0.0,0.360,90,0,-0.2,5600,38.4,36.0,13.1,0.0,0.360,90,0,-0.2,5600,-0.2,-0.3,97.8,-0.1,54.5,-0.3,13.2,0,5600,1182,0,0,0,80,69,83,69,5600,0,90,0,0,0,0,0,0,5600,13.1,250.2,237.1,0.750,0.0,47,54.5,-0.3,5600,314,300,0,0,0,0,0,0,5600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,3.740,2.835,1,4,31.1,0.400,1,0,20,1.055,29.14,77.6,32.4,0.31,2348,0.072,48.4,
21,5700,37.6,34.6,12.8,0.0,0.342,90,0,-0.2,5700,39.7,36.5,12.8,0.0,0.342,90,0,-0.2,5700,-0.2,-0.3,97.7,-0.1,54.4,-0.3,13.2,0,5700,1184,0,0,0,80,69,82,69,5700,0,90,0,0,0,0,0,0,5700,12.8,248.7,235.9,0.750,0.0,47,54.4,-0.3,5700,313,300,0,0,0,0,0,0,5700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,3.740,2.835,1,4,31.1,0.400,1,0,21,1.056,29.14,77.6,32.4,0.31,2351,0.072,48.4,
22,5800,39.0,35.3,12.8,0.0,0.329,90,0,-0.2,5800,41.2,37.3,12.8,0.0,0.329,90,0,-0.2,5800,-0.2,-0.3,97.7,-0.1,54.4,-0.2,13.2,0,5800,1186,0,0,0,80,69,82,69,5800,0,90,0,0,0,0,0,0,5800,12.8,248.3,235.5,0.750,0.0,47,54.4,-0.2,5800,313,300,0,0,0,0,0,0,5800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,3.740,2.835,1,4,31.1,0.400,1,0,22,1.056,29.14,77.6,32.4,0.31,2351,0.072,48.4,
23,5900,39.6,35.3,14.2,0.0,0.358,90,0,-0.2,5900,41.8,37.2,14.2,0.0,0.358,90,0,-0.2,5900,-0.2,-0.3,97.6,-0.2,54.4,-0.2,13.2,0,5900,1188,0,0,0,80,69,82,69,5900,0,90,0,0,0,0,0,0,5900,14.2,248.8,234.6,0.750,0.0,48,54.4,-0.2,5900,297,300,0,0,0,0,0,0,5900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,3.740,2.835,1,4,31.1,0.400,1,0,23,1.055,29.14,77.6,32.4,0.31,2348,0.072,48.4,
24,6000,40.3,35.3,15.6,0.0,0.387,90,0,-0.2,6000,42.5,37.2,15.6,0.0,0.387,90,0,-0.2,6000,-0.2,-0.3,97.6,-0.2,54.4,-0.2,13.2,0,6000,1190,0,0,0,80,69,82,69,6000,0,90,0,0,0,0,0,0,6000,15.6,249.0,233.3,0.750,0.0,48,54.4,-0.2,6000,281,300,0,0,0,0,0,0,6000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,3.740,2.835,1,4,31.1,0.400,1,0,24,1.055,29.14,77.6,32.4,0.31,2348,0.072,48.4,
25,6100,41.5,35.8,16.5,0.0,0.398,90,0,-0.2,6100,43.8,37.7,16.5,0.0,0.398,90,0,-0.2,6100,-0.2,-0.4,97.4,-0.2,54.4,-0.2,13.2,0,6100,1192,0,0,0,80,69,82,69,6100,0,90,0,0,0,0,0,0,6100,16.5,250.5,234.0,0.750,0.0,48,54.4,-0.2,6100,284,300,0,0,0,0,0,0,6100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,3.740,2.835,1,4,31.1,0.400,1,0,25,1.055,29.14,77.6,32.4,0.31,2348,0.072,48.4,
26,6200,43.9,37.2,16.0,0.0,0.364,90,0,-0.2,6200,46.4,39.3,16.0,0.0,0.364,90,0,-0.2,6200,-0.2,-0.4,97.4,-0.2,54.4,-0.2,13.2,0,6200,1194,0,0,0,80,69,82,69,6200,0,90,0,0,0,0,0,0,6200,16.0,250.4,234.3,0.750,0.0,48,54.4,-0.2,6200,317,300,0,0,0,0,0,0,6200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,3.740,2.835,1,4,31.1,0.400,1,0,26,1.055,29.14,77.6,32.4,0.31,2348,0.072,48.4,
27,6300,45.2,37.7,15.9,0.0,0.351,90,0,-0.2,6300,47.7,39.8,15.9,0.0,0.351,90,0,-0.2,6300,-0.2,-0.4,97.4,-0.2,54.4,-0.2,13.2,0,6300,1196,0,0,0,80,69,82,69,6300,0,90,0,0,0,0,0,0,6300,15.9,249.9,234.0,0.750,0.0,48,54.4,-0.2,6300,317,300,0,0,0,0,0,0,6300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,3.740,2.835,1,4,31.1,0.400,1,0,27,1.055,29.14,77.6,32.4,0.31,2348,0.072,48.4,
28,6400,45.8,37.6,15.3,0.0,0.335,89,0,-0.2,6400,48.3,39.7,15.3,0.0,0.335,89,0,-0.2,6400,-0.2,-0.3,97.6,-0.2,54.4,-0.2,13.2,0,6400,1199,0,0,0,80,69,82,70,6400,0,89,0,0,0,0,0,0,6400,15.3,248.9,233.6,0.750,0.0,48,54.4,-0.2,6400,296,300,0,0,0,0,0,0,6400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,3.740,2.835,1,4,31.1,0.400,1,0,28,1.055,29.14,77.6,32.4,0.31,2348,0.072,48.4,
29,6500,47.3,38.2,16.1,0.0,0.340,89,0,-0.2,6500,49.9,40.4,16.1,0.0,0.340,89,0,-0.2,6500,-0.2,-0.3,97.6,-0.2,54.4,-0.2,13.2,0,6500,1203,0,0,0,80,69,82,70,6500,0,89,0,0,0,0,0,0,6500,16.1,248.6,232.6,0.750,0.0,49,54.4,-0.2,6500,304,300,0,0,0,0,0,0,6500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,3.740,2.835,1,4,31.1,0.400,1,0,29,1.055,29.14,77.6,32.4,0.31,2348,0.072,48.4,
30,6600,48.5,38.6,17.0,0.0,0.351,89,0,-0.2,6600,51.2,40.7,17.0,0.0,0.351,89,0,-0.2,6600,-0.2,-0.3,97.6,-0.2,54.4,-0.2,13.2,0,6600,1207,0,0,0,80,69,82,70,6600,0,89,0,0,0,0,0,0,6600,17.0,248.5,231.5,0.750,0.0,49,54.4,-0.2,6600,299,300,0,0,0,0,0,0,6600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,3.740,2.835,1,4,31.1,0.400,1,0,30,1.055,29.14,77.6,32.4,0.31,2348,0.072,48.4,
31,6700,49.3,38.6,17.2,0.0,0.350,89,0,-0.2,6700,52.0,40.8,17.2,0.0,0.350,89,0,-0.2,6700,-0.2,-0.4,97.4,-0.2,54.4,-0.2,13.2,0,6700,1212,0,0,0,80,69,82,70,6700,0,89,0,0,0,0,0,0,6700,17.2,249.0,231.8,0.750,0.0,49,54.4,-0.2,6700,285,300,0,0,0,0,0,0,6700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,3.740,2.835,1,4,31.1,0.400,1,0,31,1.055,29.14,77.6,32.4,0.31,2348,0.072,48.4,
32,6800,51.2,39.5,16.3,0.0,0.318,89,0,-0.2,6800,54.0,41.7,16.3,0.0,0.318,89,0,-0.2,6800,-0.2,-0.4,97.2,-0.2,54.4,-0.2,13.2,0,6800,1218,0,0,0,80,69,82,70,6800,0,89,0,0,0,0,0,0,6800,16.3,249.0,232.7,0.750,0.0,50,54.4,-0.2,6800,303,300,0,0,0,0,0,0,6800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,3.740,2.835,1,4,31.1,0.400,1,0,32,1.055,29.14,77.6,32.4,0.31,2348,0.072,48.4,
33,6900,52.8,40.2,16.0,0.0,0.303,90,0,-0.2,6900,55.7,42.4,16.0,0.0,0.303,90,0,-0.2,6900,-0.2,-0.4,97.2,-0.2,54.4,-0.2,13.2,0,6900,1223,0,0,0,80,69,82,70,6900,0,90,0,0,0,0,0,0,6900,16.0,249.0,233.0,0.750,0.0,50,54.4,-0.2,6900,311,300,0,0,0,0,0,0,6900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,3.740,2.835,1,4,31.1,0.400,1,0,33,1.055,29.14,77.6,32.4,0.31,2348,0.072,48.4,
34,7000,53.2,39.9,16.6,0.0,0.311,90,0,-0.2,7000,56.2,42.1,16.6,0.0,0.311,90,0,-0.2,7000,-0.2,-0.4,97.2,-0.2,54.4,-0.2,13.1,0,7000,1231,0,0,0,80,69,82,70,7000,0,90,0,0,0,0,0,0,7000,16.6,248.4,231.8,0.750,0.0,50,54.4,-0.2,7000,288,300,0,0,0,0,0,0,7000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,3.740,2.835,1,4,31.1,0.400,1,0,34,1.055,29.14,77.6,32.4,0.31,2348,0.072,48.4,
35,7100,54.4,40.2,17.2,0.0,0.317,89,0,-0.2,7100,57.4,42.4,17.2,0.0,0.317,89,0,-0.2,7100,-0.2,-0.4,97.3,-0.2,54.4,-0.2,13.1,0,7100,1238,0,0,0,80,70,82,70,7100,0,89,0,0,0,0,0,0,7100,17.2,247.9,230.7,0.750,0.0,50,54.4,-0.2,7100,290,300,0,0,0,0,0,0,7100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,3.740,2.835,1,4,31.1,0.400,1,0,35,1.055,29.14,77.6,32.4,0.31,2348,0.072,48.4,
36,7200,56.2,41.0,18.1,0.0,0.322,89,0,-0.2,7200,59.3,43.3,18.1,0.0,0.322,89,0,-0.2,7200,-0.2,-0.4,97.4,-0.2,54.4,-0.2,13.1,0,7200,1245,0,0,0,80,70,82,70,7200,0,89,0,0,0,0,0,0,7200,18.1,248.1,230.0,0.750,0.0,50,54.4,-0.2,7200,306,300,0,0,0,0,0,0,7200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,3.740,2.835,1,4,31.1,0.400,1,0,36,1.056,29.14,77.6,32.4,0.31,2351,0.072,48.4,
37,7300,56.3,40.5,20.2,0.0,0.360,89,0,-0.2,7300,59.4,42.8,20.2,0.0,0.360,89,0,-0.2,7300,-0.2,-0.4,97.5,-0.2,54.4,-0.2,13.1,0,7300,1252,0,0,0,80,69,82,70,7300,0,89,0,0,0,0,0,0,7300,20.2,249.2,229.0,0.750,0.0,50,54.4,-0.2,7300,283,300,0,0,0,0,0,0,7300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,3.740,2.835,1,4,31.1,0.400,1,0,37,1.056,29.14,77.6,32.4,0.31,2351,0.072,48.4,
38,7400,57.0,40.5,21.5,0.0,0.377,90,0,-0.2,7400,60.2,42.7,21.5,0.0,0.377,90,0,-0.2,7400,-0.2,-0.3,97.5,-0.2,54.4,-0.2,13.1,0,7400,1261,0,0,0,80,69,82,70,7400,0,90,0,0,0,0,0,0,7400,21.5,248.9,227.5,0.750,0.0,51,54.4,-0.2,7400,284,300,0,0,0,0,0,0,7400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,3.740,2.835,1,4,31.1,0.400,1,0,38,1.056,29.14,77.6,32.4,0.31,2351,0.072,48.4,
39,7500,58.6,41.0,21.1,0.0,0.360,90,0,-0.2,7500,61.8,43.3,21.1,0.0,0.360,90,0,-0.2,7500,-0.2,-0.3,97.6,-0.2,54.4,-0.2,13.1,0,7500,1268,0,0,0,80,69,83,70,7500,0,90,0,0,0,0,0,0,7500,21.1,248.6,227.5,0.750,0.0,51,54.4,-0.2,7500,300,300,0,0,0,0,0,0,7500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,3.740,2.835,1,4,31.1,0.400,1,0,39,1.056,29.14,77.6,32.4,0.31,2351,0.072,48.4,
40,7600,58.8,40.7,20.4,0.0,0.346,90,0,-0.2,7600,62.1,42.9,20.4,0.0,0.346,90,0,-0.2,7600,-0.2,-0.3,97.6,-0.2,54.4,-0.2,13.1,0,7600,1274,0,0,0,80,69,83,70,7600,0,90,0,0,0,0,0,0,7600,20.4,248.1,227.8,0.750,0.0,51,54.4,-0.2,7600,288,300,0,0,0,0,0,0,7600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,3.740,2.835,1,4,31.1,0.400,1,0,40,1.055,29.14,77.6,32.4,0.31,2348,0.072,48.4,
41,7700,59.4,40.5,20.7,0.0,0.348,90,0,-0.2,7700,62.7,42.7,20.7,0.0,0.348,90,0,-0.2,7700,-0.2,-0.3,97.6,-0.2,54.3,-0.2,13.1,0,7700,1281,0,0,0,80,69,83,70,7700,0,90,0,0,0,0,0,0,7700,20.7,248.2,227.5,0.750,0.0,51,54.3,-0.2,7700,287,300,0,0,0,0,0,0,7700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41,3.740,2.835,1,4,31.1,0.400,1,0,41,1.055,29.14,77.6,32.4,0.31,2348,0.072,48.4,
42,7800,60.6,40.8,20.6,0.0,0.340,90,0,-0.2,7800,63.9,43.0,20.6,0.0,0.340,90,0,-0.2,7800,-0.2,-0.3,97.6,-0.2,54.3,-0.2,13.1,0,7800,1286,0,0,0,80,69,83,70,7800,0,90,0,0,0,0,0,0,7800,20.6,247.2,226.6,0.750,0.0,51,54.3,-0.2,7800,297,300,0,0,0,0,0,0,7800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,3.740,2.835,1,4,31.1,0.400,1,0,42,1.055,29.14,77.6,32.4,0.31,2348,0.072,48.4,
43,7900,61.0,40.6,20.5,0.0,0.336,90,0,-0.2,7900,64.4,42.8,20.5,0.0,0.336,90,0,-0.2,7900,-0.2,-0.3,97.6,-0.2,54.3,-0.2,13.1,0,7900,1290,0,0,0,80,69,83,70,7900,0,90,0,0,0,0,0,0,7900,20.5,246.3,225.8,0.750,0.0,51,54.3,-0.2,7900,289,300,0,0,0,0,0,0,7900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,3.740,2.835,1,4,31.1,0.400,1,0,43,1.055,29.14,77.6,32.4,0.31,2348,0.072,48.4,
