Line,EngSpd,EngPwr,EngTrq,NetFlo,Air_1s,BSFC  ,CoolOt,OilSmp,Oil_P ,EngSpd,STPPwr,STPTrq,NetFlo,Air_1s,BSFC  ,CoolOt,OilSmp,Oil_P ,EngSpd,Oil_P ,Man_P ,MAP   ,BoostP,FuelP1,FuelP2,Batt_V,------,EngSpd,Exh_1 ,Exh_2 ,Exh_3 ,Exh_4 ,Bear1T,Bear2T,Loss1T,LossT2,EngSpd,OilSmp,CoolOt,------,------,------,------,------,------,EngSpd,NetFlo,GasOut,GasIn ,FuelSG,Air_1s,DeltaT,FuelP1,FuelP2,EngSpd,Accel ,Rate  ,------,------,------,------,------,------,EngSpd,AFR_1 ,AFR_2 ,AFR_3 ,AFR_4 ,AFR_5 ,AFR_6 ,AFR_7 ,AFR_8 ,LineNo,EngBor,EngStr,EngCyl,EngCyc,Displ ,Inrtia,InrCor,------,LineNo,STPCor,Baro_P,AirInT,Humidy,Vap_P ,DenAlt,AirDen,WatGrn,
17,5300,36.8,36.5,9.6,0.0,0.262,85,0,-0.1,5300,38.4,38.1,9.6,0.0,0.262,85,0,-0.1,5300,-0.1,-0.2,98.8,-0.1,54.7,-0.1,13.2,0,5300,1148,0,0,0,78,67,81,68,5300,0,85,0,0,0,0,0,0,5300,9.6,293.4,283.7,0.750,0.0,33,54.7,-0.1,5300,372,300,0,0,0,0,0,0,5300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,3.740,2.835,1,4,31.1,0.400,1,0,17,1.044,29.35,75.9,30.0,0.27,1962,0.073,42.0,
18,5400,37.1,36.1,11.2,0.0,0.301,85,0,-0.1,5400,38.8,37.7,11.2,0.0,0.301,85,0,-0.1,5400,-0.1,-0.1,99.0,-0.1,54.7,-0.1,13.2,0,5400,1150,0,0,0,78,67,81,68,5400,0,85,0,0,0,0,0,0,5400,11.2,292.5,281.3,0.750,0.0,33,54.7,-0.1,5400,328,300,0,0,0,0,0,0,5400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,3.740,2.835,1,4,31.1,0.400,1,0,18,1.044,29.35,75.9,30.0,0.27,1963,0.073,42.0,
19,5500,37.2,35.5,11.6,0.0,0.312,85,0,-0.1,5500,38.8,37.1,11.6,0.0,0.312,85,0,-0.1,5500,-0.1,-0.1,99.0,-0.1,54.7,-0.1,13.2,0,5500,1153,0,0,0,78,67,81,68,5500,0,85,0,0,0,0,0,0,5500,11.6,290.1,278.5,0.750,0.0,33,54.7,-0.1,5500,279,300,0,0,0,0,0,0,5500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,3.740,2.835,1,4,31.1,0.400,1,0,19,1.044,29.35,75.9,30.0,0.27,1963,0.073,42.0,
20,5600,39.6,37.2,10.3,0.0,0.261,85,0,-0.1,5600,41.4,38.8,10.3,0.0,0.261,85,0,-0.1,5600,-0.1,-0.1,99.0,-0.1,54.7,-0.1,13.2,0,5600,1157,0,0,0,78,67,81,68,5600,0,85,0,0,0,0,0,0,5600,10.3,286.0,275.7,0.750,0.0,33,54.7,-0.1,5600,308,300,0,0,0,0,0,0,5600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,3.740,2.835,1,4,31.1,0.400,1,0,20,1.044,29.35,75.9,30.0,0.27,1963,0.073,42.0,
21,5700,41.3,38.1,11.1,0.0,0.269,85,0,-0.1,5700,43.2,39.8,11.1,0.0,0.269,85,0,-0.1,5700,-0.1,-0.1,98.9,-0.1,54.7,-0.1,13.2,0,5700,1161,0,0,0,78,67,81,68,5700,0,85,0,0,0,0,0,0,5700,11.1,284.6,273.5,0.750,0.0,33,54.7,-0.1,5700,317,300,0,0,0,0,0,0,5700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,3.740,2.835,1,4,31.1,0.400,1,0,21,1.044,29.35,75.9,30.0,0.27,1963,0.073,42.0,
22,5800,39.3,35.6,12.7,0.0,0.323,85,0,-0.1,5800,41.0,37.2,12.7,0.0,0.323,85,0,-0.1,5800,-0.1,-0.1,99.0,-0.1,54.7,-0.1,13.2,0,5800,1168,0,0,0,78,67,81,68,5800,0,85,0,0,0,0,0,0,5800,12.7,284.2,271.5,0.750,0.0,33,54.7,-0.1,5800,214,300,0,0,0,0,0,0,5800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,3.740,2.835,1,4,31.1,0.400,1,0,22,1.044,29.35,75.9,30.0,0.27,1963,0.073,42.0,
23,5900,41.4,36.8,14.7,0.0,0.356,85,0,-0.1,5900,43.2,38.5,14.7,0.0,0.356,85,0,-0.1,5900,-0.1,-0.1,99.0,-0.1,54.6,-0.1,13.2,0,5900,1176,0,0,0,78,66,81,68,5900,0,85,0,0,0,0,0,0,5900,14.7,282.8,268.1,0.750,0.0,34,54.6,-0.1,5900,255,300,0,0,0,0,0,0,5900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,3.740,2.835,1,4,31.1,0.400,1,0,23,1.044,29.35,75.9,30.0,0.27,1963,0.073,42.0,
24,6000,45.0,39.4,15.4,0.0,0.343,85,0,-0.1,6000,47.0,41.1,15.4,0.0,0.343,85,0,-0.1,6000,-0.1,-0.1,99.0,-0.1,54.6,-0.1,13.2,0,6000,1180,0,0,0,78,66,81,68,6000,0,85,0,0,0,0,0,0,6000,15.4,282.5,267.0,0.750,0.0,34,54.6,-0.1,6000,333,300,0,0,0,0,0,0,6000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,3.740,2.835,1,4,31.1,0.400,1,0,24,1.044,29.35,75.9,30.0,0.27,1963,0.073,42.0,
25,6100,46.9,40.4,15.1,0.0,0.321,85,0,-0.1,6100,49.0,42.2,15.1,0.0,0.321,85,0,-0.1,6100,-0.1,-0.1,99.0,-0.1,54.6,-0.1,13.2,0,6100,1183,0,0,0,78,66,81,68,6100,0,85,0,0,0,0,0,0,6100,15.1,282.7,267.6,0.750,0.0,34,54.6,-0.1,6100,357,300,0,0,0,0,0,0,6100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,3.740,2.835,1,4,31.1,0.400,1,0,25,1.044,29.35,75.9,30.0,0.27,1963,0.073,42.0,
26,6200,46.8,39.7,14.4,0.0,0.307,85,0,-0.1,6200,48.9,41.4,14.4,0.0,0.307,85,0,-0.1,6200,-0.1,-0.2,98.9,-0.1,54.6,-0.1,13.2,0,6200,1187,0,0,0,78,66,81,68,6200,0,85,0,0,0,0,0,0,6200,14.4,282.7,268.4,0.750,0.0,34,54.6,-0.1,6200,326,300,0,0,0,0,0,0,6200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,3.740,2.835,1,4,31.1,0.400,1,0,26,1.044,29.35,75.9,30.0,0.27,1963,0.073,42.0,
27,6300,47.2,39.4,15.1,0.0,0.319,85,0,-0.1,6300,49.3,41.1,15.1,0.0,0.319,85,0,-0.1,6300,-0.1,-0.2,98.8,-0.1,54.6,-0.1,13.2,0,6300,1191,0,0,0,78,66,81,68,6300,0,85,0,0,0,0,0,0,6300,15.1,282.6,267.6,0.750,0.0,34,54.6,-0.1,6300,311,300,0,0,0,0,0,0,6300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,3.740,2.835,1,4,31.1,0.400,1,0,27,1.044,29.35,75.9,30.0,0.27,1963,0.073,42.0,
28,6400,48.6,39.9,16.2,0.0,0.334,85,0,-0.1,6400,50.8,41.7,16.2,0.0,0.334,85,0,-0.1,6400,-0.1,-0.2,98.8,-0.1,54.6,-0.1,13.2,0,6400,1194,0,0,0,78,66,81,68,6400,0,85,0,0,0,0,0,0,6400,16.2,281.7,265.5,0.750,0.0,35,54.6,-0.1,6400,319,300,0,0,0,0,0,0,6400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,3.740,2.835,1,4,31.1,0.400,1,0,28,1.044,29.35,75.9,30.0,0.27,1963,0.073,42.0,
29,6500,49.8,40.2,15.5,0.0,0.311,85,0,-0.1,6500,52.0,42.0,15.5,0.0,0.311,85,0,-0.1,6500,-0.1,-0.2,98.8,-0.1,54.6,-0.1,13.2,0,6500,1197,0,0,0,78,66,81,68,6500,0,85,0,0,0,0,0,0,6500,15.5,279.4,263.9,0.750,0.0,34,54.6,-0.1,6500,313,300,0,0,0,0,0,0,6500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,3.740,2.835,1,4,31.1,0.400,1,0,29,1.044,29.35,75.9,30.0,0.27,1964,0.073,42.0,
30,6600,51.0,40.6,15.6,0.0,0.305,85,0,-0.1,6600,53.3,42.4,15.6,0.0,0.305,85,0,-0.1,6600,-0.1,-0.2,98.8,-0.1,54.6,-0.1,13.2,0,6600,1200,0,0,0,78,66,81,68,6600,0,85,0,0,0,0,0,0,6600,15.6,278.5,263.0,0.750,0.0,35,54.6,-0.1,6600,313,300,0,0,0,0,0,0,6600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,3.740,2.835,1,4,31.1,0.400,1,0,30,1.044,29.35,75.9,30.0,0.27,1964,0.073,42.0,
31,6700,51.9,40.7,15.7,0.0,0.303,85,0,-0.1,6700,54.2,42.5,15.7,0.0,0.303,85,0,-0.1,6700,-0.1,-0.2,98.8,-0.1,54.6,-0.1,13.2,0,6700,1204,0,0,0,78,66,81,68,6700,0,85,0,0,0,0,0,0,6700,15.7,278.8,263.1,0.750,0.0,35,54.6,-0.1,6700,301,300,0,0,0,0,0,0,6700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,3.740,2.835,1,4,31.1,0.400,1,0,31,1.044,29.35,75.9,30.0,0.27,1964,0.073,42.0,
32,6800,53.0,40.9,17.6,0.0,0.333,85,0,-0.1,6800,55.3,42.7,17.6,0.0,0.333,85,0,-0.1,6800,-0.1,-0.2,98.7,-0.1,54.6,-0.1,13.2,0,6800,1210,0,0,0,78,67,81,68,6800,0,85,0,0,0,0,0,0,6800,17.6,279.5,261.8,0.750,0.0,35,54.6,-0.1,6800,295,300,0,0,0,0,0,0,6800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,3.740,2.835,1,4,31.1,0.400,1,0,32,1.044,29.35,75.9,30.0,0.27,1964,0.073,42.0,
33,6900,54.3,41.3,19.0,0.0,0.350,85,0,-0.1,6900,56.7,43.2,19.0,0.0,0.350,85,0,-0.1,6900,-0.1,-0.2,98.7,-0.1,54.6,-0.1,13.2,0,6900,1215,0,0,0,78,67,81,68,6900,0,85,0,0,0,0,0,0,6900,19.0,278.6,259.6,0.750,0.0,35,54.6,-0.1,6900,297,300,0,0,0,0,0,0,6900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,3.740,2.835,1,4,31.1,0.400,1,0,33,1.044,29.35,75.9,30.0,0.27,1964,0.073,42.0,
34,7000,56.1,42.1,20.2,0.0,0.361,85,0,-0.1,7000,58.5,43.9,20.2,0.0,0.361,85,0,-0.1,7000,-0.1,-0.2,98.7,-0.1,54.6,-0.1,13.2,0,7000,1222,0,0,0,78,67,81,68,7000,0,85,0,0,0,0,0,0,7000,20.2,279.0,258.8,0.750,0.0,36,54.6,-0.1,7000,310,300,0,0,0,0,0,0,7000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,3.740,2.835,1,4,31.1,0.400,1,0,34,1.044,29.35,75.9,30.0,0.27,1964,0.073,42.0,
35,7100,56.7,42.0,20.3,0.0,0.357,86,0,-0.1,7100,59.2,43.8,20.3,0.0,0.357,86,0,-0.1,7100,-0.1,-0.2,98.7,-0.1,54.6,-0.1,13.2,0,7100,1229,0,0,0,78,67,81,68,7100,0,86,0,0,0,0,0,0,7100,20.3,280.2,259.9,0.750,0.0,36,54.6,-0.1,7100,297,300,0,0,0,0,0,0,7100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,3.740,2.835,1,4,31.1,0.400,1,0,35,1.044,29.35,75.9,30.0,0.27,1964,0.073,42.0,
36,7200,57.4,41.9,19.2,0.0,0.334,86,0,-0.1,7200,59.9,43.7,19.2,0.0,0.334,86,0,-0.1,7200,-0.1,-0.2,98.7,-0.1,54.6,-0.1,13.2,0,7200,1237,0,0,0,78,67,81,68,7200,0,86,0,0,0,0,0,0,7200,19.2,279.8,260.7,0.750,0.0,36,54.6,-0.1,7200,287,300,0,0,0,0,0,0,7200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,3.740,2.835,1,4,31.1,0.400,1,0,36,1.044,29.35,75.9,30.0,0.27,1964,0.073,42.0,
37,7300,58.3,42.0,18.4,0.0,0.315,86,0,-0.1,7300,60.9,43.8,18.4,0.0,0.315,86,0,-0.1,7300,-0.1,-0.2,98.9,-0.1,54.6,-0.1,13.2,0,7300,1246,0,0,0,78,67,81,69,7300,0,86,0,0,0,0,0,0,7300,18.4,278.5,260.1,0.750,0.0,36,54.6,-0.1,7300,285,300,0,0,0,0,0,0,7300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,3.740,2.835,1,4,31.1,0.400,1,0,37,1.044,29.35,75.9,30.0,0.27,1964,0.073,42.0,
38,7400,59.5,42.3,20.0,0.0,0.336,86,0,-0.1,7400,62.2,44.1,20.0,0.0,0.336,86,0,-0.1,7400,-0.1,-0.1,98.9,-0.1,54.6,-0.1,13.2,0,7400,1254,0,0,0,78,67,81,69,7400,0,86,0,0,0,0,0,0,7400,20.0,278.1,258.1,0.750,0.0,36,54.6,-0.1,7400,291,300,0,0,0,0,0,0,7400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,3.740,2.835,1,4,31.1,0.400,1,0,38,1.044,29.35,75.9,30.0,0.27,1964,0.073,42.0,
39,7500,60.2,42.2,23.5,0.0,0.390,86,0,-0.1,7500,62.9,44.0,23.5,0.0,0.390,86,0,-0.1,7500,-0.1,-0.2,98.8,-0.1,54.6,-0.1,13.2,0,7500,1263,0,0,0,78,66,81,69,7500,0,86,0,0,0,0,0,0,7500,23.5,278.6,255.1,0.750,0.0,36,54.6,-0.1,7500,288,300,0,0,0,0,0,0,7500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,3.740,2.835,1,4,31.1,0.400,1,0,39,1.044,29.35,75.9,30.0,0.27,1964,0.073,42.0,
40,7600,60.6,41.8,23.5,0.0,0.388,85,0,-0.1,7600,63.2,43.7,23.5,0.0,0.388,85,0,-0.1,7600,-0.1,-0.2,98.7,-0.1,54.6,-0.1,13.2,0,7600,1270,0,0,0,78,66,81,69,7600,0,85,0,0,0,0,0,0,7600,23.5,278.3,254.8,0.750,0.0,37,54.6,-0.1,7600,282,300,0,0,0,0,0,0,7600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,3.740,2.835,1,4,31.1,0.400,1,0,40,1.044,29.35,75.9,30.0,0.27,1964,0.073,42.0,
41,7700,60.9,41.5,22.1,0.0,0.363,86,0,-0.1,7700,63.6,43.4,22.1,0.0,0.363,86,0,-0.1,7700,-0.1,-0.2,98.7,-0.1,54.6,-0.1,13.2,0,7700,1279,0,0,0,78,66,81,69,7700,0,86,0,0,0,0,0,0,7700,22.1,276.4,254.4,0.750,0.0,37,54.6,-0.1,7700,278,300,0,0,0,0,0,0,7700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41,3.740,2.835,1,4,31.1,0.400,1,0,41,1.044,29.35,75.9,30.0,0.27,1965,0.073,42.0,
42,7800,61.5,41.4,20.9,0.0,0.341,86,0,-0.1,7800,64.2,43.2,20.9,0.0,0.341,86,0,-0.1,7800,-0.1,-0.2,98.8,-0.1,54.6,-0.1,13.2,0,7800,1286,0,0,0,78,66,81,69,7800,0,86,0,0,0,0,0,0,7800,20.9,274.6,253.7,0.750,0.0,38,54.6,-0.1,7800,282,300,0,0,0,0,0,0,7800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,3.740,2.835,1,4,31.1,0.400,1,0,42,1.044,29.35,75.9,30.0,0.27,1965,0.073,42.0,
43,7900,62.2,41.4,21.7,0.0,0.349,86,0,-0.1,7900,65.0,43.2,21.7,0.0,0.349,86,0,-0.1,7900,-0.1,-0.1,98.9,-0.1,54.6,-0.1,13.2,0,7900,1291,0,0,0,78,66,81,69,7900,0,86,0,0,0,0,0,0,7900,21.7,274.7,253.0,0.750,0.0,38,54.6,-0.1,7900,289,300,0,0,0,0,0,0,7900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,3.740,2.835,1,4,31.1,0.400,1,0,43,1.044,29.35,75.9,30.0,0.27,1965,0.073,42.0,
