Line,EngSpd,EngPwr,EngTrq,NetFlo,Air_1s,BSFC  ,CoolOt,OilSmp,Oil_P ,EngSpd,STPPwr,STPTrq,NetFlo,Air_1s,BSFC  ,CoolOt,OilSmp,Oil_P ,EngSpd,Oil_P ,Man_P ,MAP   ,BoostP,FuelP1,FuelP2,Batt_V,------,EngSpd,Exh_1 ,Exh_2 ,Exh_3 ,Exh_4 ,Bear1T,Bear2T,Loss1T,LossT2,EngSpd,OilSmp,CoolOt,------,------,------,------,------,------,EngSpd,NetFlo,GasOut,GasIn ,FuelSG,Air_1s,DeltaT,FuelP1,FuelP2,EngSpd,Accel ,Rate  ,------,------,------,------,------,------,EngSpd,AFR_1 ,AFR_2 ,AFR_3 ,AFR_4 ,AFR_5 ,AFR_6 ,AFR_7 ,AFR_8 ,LineNo,EngBor,EngStr,EngCyl,EngCyc,Displ ,Inrtia,InrCor,------,LineNo,STPCor,Baro_P,AirInT,Humidy,Vap_P ,DenAlt,AirDen,WatGrn,
no,RPM   ,Hp    ,lbs-ft,lbs/hr,SCFM  ,lb/hph,deg F ,deg F ,0-150p,RPM   ,CHp   ,Clb-ft,lbs/hr,SCFM  ,lb/hph,deg F ,deg F ,0-150p,RPM   ,0-150p,InHg  ,kPa   ,0-150p,0-150p,0-150p,vdc   ,------,RPM   ,deg F ,deg F ,deg F ,deg F ,deg F ,deg F ,deg F ,deg F ,RPM   ,deg F ,deg F ,------,------,------,------,------,------,RPM   ,lbs/hr,lbs/hr,lbs/hr,lb/gal,SCFM  ,deg F ,0-150p,0-150p,RPM   ,RPM/s ,rpm   ,------,------,------,------,------,------,RPM   ,ratio ,ratio ,ratio ,ratio ,ratio ,ratio ,ratio ,ratio ,      ,inches,inches,number,cycles,ci    ,factor,Yes/No,------,      ,Factor,InHga ,degF  ,%     ,InHg  ,Feet  ,lb/cft,grains,
39,7500,61.1,42.8,23.3,0.0,0.382,86,0,0.0,7500,64.1,44.9,23.3,0.0,0.382,86,0,0.0,7500,0.0,0.1,100.7,0.1,54.7,0.0,13.2,0,7500,1304,0,0,0,78,65,83,69,7500,0,86,0,0,0,0,0,0,7500,23.3,276.2,252.9,0.750,0.0,42,54.7,0.0,7500,294,300,0,0,0,0,0,0,7500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,3.740,2.835,1,4,31.1,0.400,1,0,39,1.050,29.60,78.1,62.1,0.61,1968,0.073,92.5,
40,7600,61.6,42.6,23.4,0.0,0.379,86,0,0.0,7600,64.7,44.7,23.4,0.0,0.379,86,0,0.0,7600,0.0,0.1,100.7,0.1,54.7,0.0,13.2,0,7600,1311,0,0,0,78,65,83,69,7600,0,86,0,0,0,0,0,0,7600,23.4,276.4,253.0,0.750,0.0,43,54.7,0.0,7600,291,300,0,0,0,0,0,0,7600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,3.740,2.835,1,4,31.1,0.400,1,0,40,1.050,29.60,78.1,62.1,0.61,1968,0.073,92.5,
41,7700,61.9,42.2,21.7,0.0,0.351,86,0,0.0,7700,65.0,44.3,21.7,0.0,0.351,86,0,0.0,7700,0.0,0.1,100.6,0.1,54.7,0.0,13.2,0,7700,1318,0,0,0,78,65,83,69,7700,0,86,0,0,0,0,0,0,7700,21.7,274.0,252.2,0.750,0.0,44,54.7,0.0,7700,281,300,0,0,0,0,0,0,7700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41,3.740,2.835,1,4,31.1,0.400,1,0,41,1.050,29.60,78.1,62.1,0.61,1968,0.073,92.5,
42,7800,63.1,42.5,21.1,0.0,0.334,86,0,0.0,7800,66.3,44.6,21.1,0.0,0.334,86,0,0.0,7800,0.0,0.1,100.7,0.1,54.7,0.0,13.2,0,7800,1324,0,0,0,78,65,83,69,7800,0,86,0,0,0,0,0,0,7800,21.1,272.3,251.2,0.750,0.0,44,54.7,0.0,7800,292,300,0,0,0,0,0,0,7800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,3.740,2.835,1,4,31.1,0.400,1,0,42,1.050,29.60,78.1,62.1,0.61,1968,0.073,92.5,
43,7900,63.7,42.3,19.3,0.0,0.303,86,0,0.0,7900,66.9,44.4,19.3,0.0,0.303,86,0,0.0,7900,0.0,0.2,100.8,0.1,54.7,0.0,13.2,0,7900,1330,0,0,0,78,64,83,69,7900,0,86,0,0,0,0,0,0,7900,19.3,271.2,251.9,0.750,0.0,44,54.7,0.0,7900,289,300,0,0,0,0,0,0,7900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,3.740,2.835,1,4,31.1,0.400,1,0,43,1.050,29.60,78.1,62.1,0.61,1968,0.073,92.5,
44,8000,63.4,41.6,18.4,0.0,0.290,85,0,0.0,8000,66.6,43.7,18.4,0.0,0.290,85,0,0.0,8000,0.0,0.2,100.8,0.1,54.7,0.0,13.2,0,8000,1336,0,0,0,78,64,83,69,8000,0,85,0,0,0,0,0,0,8000,18.4,271.8,253.3,0.750,0.0,44,54.7,0.0,8000,271,300,0,0,0,0,0,0,8000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,3.740,2.835,1,4,31.1,0.400,1,0,44,1.050,29.60,78.1,62.1,0.61,1968,0.073,92.5,
45,8100,63.9,41.4,19.8,0.0,0.310,85,0,0.0,8100,67.1,43.5,19.8,0.0,0.310,85,0,0.0,8100,0.0,0.2,100.8,0.1,54.7,0.0,13.2,0,8100,1344,0,0,0,78,65,83,70,8100,0,85,0,0,0,0,0,0,8100,19.8,272.5,252.7,0.750,0.0,44,54.7,0.0,8100,278,300,0,0,0,0,0,0,8100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,3.740,2.835,1,4,31.1,0.400,1,0,45,1.050,29.60,78.1,62.1,0.61,1968,0.073,92.5,
46,8200,64.5,41.3,22.6,0.0,0.350,85,0,0.0,8200,67.8,43.4,22.6,0.0,0.350,85,0,0.0,8200,0.0,0.2,100.8,0.1,54.7,0.0,13.2,0,8200,1352,0,0,0,78,64,83,70,8200,0,85,0,0,0,0,0,0,8200,22.6,274.5,251.9,0.750,0.0,45,54.7,0.0,8200,287,300,0,0,0,0,0,0,8200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,3.740,2.835,1,4,31.1,0.400,1,0,46,1.050,29.60,78.1,62.1,0.61,1967,0.073,92.5,
47,8300,65.6,41.5,25.6,0.0,0.391,85,0,0.0,8300,68.8,43.6,25.6,0.0,0.391,85,0,0.0,8300,0.0,0.2,100.8,0.1,54.7,0.0,13.2,0,8300,1360,0,0,0,78,64,83,70,8300,0,85,0,0,0,0,0,0,8300,25.6,276.8,251.2,0.750,0.0,44,54.7,0.0,8300,298,300,0,0,0,0,0,0,8300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47,3.740,2.835,1,4,31.1,0.400,1,0,47,1.050,29.60,78.1,62.2,0.61,1967,0.073,92.5,
48,8400,65.5,40.9,25.0,0.0,0.382,85,0,0.0,8400,68.7,43.0,25.0,0.0,0.382,85,0,0.0,8400,0.0,0.2,100.9,0.1,54.7,0.0,13.2,0,8400,1367,0,0,0,78,64,83,70,8400,0,85,0,0,0,0,0,0,8400,25.0,275.4,250.4,0.750,0.0,45,54.7,0.0,8400,286,300,0,0,0,0,0,0,8400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,3.740,2.835,1,4,31.1,0.400,1,0,48,1.050,29.60,78.1,62.2,0.61,1967,0.073,92.5,
49,8500,65.1,40.2,24.5,0.0,0.376,85,0,0.0,8500,68.4,42.2,24.5,0.0,0.376,85,0,0.0,8500,0.0,0.2,100.9,0.1,54.7,0.0,13.2,0,8500,1375,0,0,0,78,64,83,70,8500,0,85,0,0,0,0,0,0,8500,24.5,274.2,249.8,0.750,0.0,45,54.7,0.0,8500,277,300,0,0,0,0,0,0,8500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,3.740,2.835,1,4,31.1,0.400,1,0,49,1.050,29.60,78.1,62.2,0.61,1967,0.073,92.5,
50,8600,66.7,40.7,25.1,0.0,0.376,86,0,0.0,8600,70.0,42.7,25.1,0.0,0.376,86,0,0.0,8600,0.0,0.2,100.8,0.1,54.7,0.0,13.2,0,8600,1381,0,0,0,78,64,83,70,8600,0,86,0,0,0,0,0,0,8600,25.1,275.2,250.1,0.750,0.0,45,54.7,0.0,8600,303,300,0,0,0,0,0,0,8600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,3.740,2.835,1,4,31.1,0.400,1,0,50,1.050,29.60,78.1,62.2,0.61,1967,0.073,92.5,
51,8700,68.4,41.3,25.8,0.0,0.376,86,0,0.0,8700,71.8,43.4,25.8,0.0,0.376,86,0,0.0,8700,0.0,0.1,100.7,0.1,54.7,0.0,13.2,0,8700,1385,0,0,0,78,65,83,70,8700,0,86,0,0,0,0,0,0,8700,25.8,276.1,250.4,0.750,0.0,46,54.7,0.0,8700,325,300,0,0,0,0,0,0,8700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,3.740,2.835,1,4,31.1,0.400,1,0,51,1.050,29.60,78.1,62.2,0.61,1967,0.073,92.5,
52,8800,68.4,40.8,25.2,0.0,0.369,86,0,0.0,8800,71.8,42.9,25.2,0.0,0.369,86,0,0.0,8800,0.0,0.1,100.6,0.0,54.7,0.0,13.2,0,8800,1388,0,0,0,79,64,83,70,8800,0,86,0,0,0,0,0,0,8800,25.2,274.3,249.1,0.750,0.0,46,54.7,0.0,8800,308,300,0,0,0,0,0,0,8800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,3.740,2.835,1,4,31.1,0.400,1,0,52,1.050,29.60,78.1,62.2,0.61,1967,0.073,92.5,
53,8900,67.2,39.7,24.6,0.0,0.366,86,0,0.0,8900,70.6,41.7,24.6,0.0,0.366,86,0,0.0,8900,0.0,0.1,100.7,0.1,54.7,0.0,13.2,0,8900,1391,0,0,0,78,64,83,70,8900,0,86,0,0,0,0,0,0,8900,24.6,271.9,247.3,0.750,0.0,46,54.7,0.0,8900,277,300,0,0,0,0,0,0,8900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53,3.740,2.835,1,4,31.1,0.400,1,0,53,1.050,29.60,78.1,62.2,0.61,1967,0.073,92.6,
54,9000,67.2,39.2,25.7,0.0,0.382,86,0,0.0,9000,70.6,41.2,25.7,0.0,0.382,86,0,0.0,9000,0.0,0.2,100.8,0.1,54.7,0.0,13.2,0,9000,1393,0,0,0,78,65,83,70,9000,0,86,0,0,0,0,0,0,9000,25.7,272.8,247.1,0.750,0.0,47,54.7,0.0,9000,274,300,0,0,0,0,0,0,9000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54,3.740,2.835,1,4,31.1,0.400,1,0,54,1.050,29.60,78.1,62.2,0.61,1967,0.073,92.6,
55,9100,68.2,39.4,25.3,0.0,0.371,86,0,0.0,9100,71.6,41.3,25.3,0.0,0.371,86,0,0.0,9100,0.0,0.2,100.8,0.1,54.6,0.0,13.2,0,9100,1397,0,0,0,78,65,83,70,9100,0,86,0,0,0,0,0,0,9100,25.3,272.7,247.4,0.750,0.0,47,54.6,0.0,9100,292,300,0,0,0,0,0,0,9100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,3.740,2.835,1,4,31.1,0.400,1,0,55,1.050,29.60,78.1,62.2,0.61,1967,0.073,92.6,
56,9200,68.7,39.2,23.5,0.0,0.341,86,0,0.0,9200,72.1,41.2,23.5,0.0,0.341,86,0,0.0,9200,0.0,0.2,100.9,0.1,54.6,0.0,13.2,0,9200,1400,0,0,0,78,65,83,71,9200,0,86,0,0,0,0,0,0,9200,23.5,271.6,248.2,0.750,0.0,47,54.6,0.0,9200,297,300,0,0,0,0,0,0,9200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,3.740,2.835,1,4,31.1,0.400,1,0,56,1.050,29.60,78.1,62.2,0.61,1967,0.073,92.6,
57,9300,68.8,38.9,20.8,0.0,0.302,86,0,0.0,9300,72.2,40.8,20.8,0.0,0.302,86,0,0.0,9300,0.0,0.3,101.1,0.1,54.7,0.0,13.2,0,9300,1406,0,0,0,78,65,83,71,9300,0,86,0,0,0,0,0,0,9300,20.8,269.6,248.9,0.750,0.0,48,54.7,0.0,9300,295,300,0,0,0,0,0,0,9300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57,3.740,2.835,1,4,31.1,0.400,1,0,57,1.050,29.60,78.1,62.2,0.61,1967,0.073,92.6,
58,9400,68.3,38.2,17.9,0.0,0.261,86,0,0.0,9400,71.7,40.1,17.9,0.0,0.261,86,0,0.0,9400,0.0,0.3,101.1,0.1,54.7,0.0,13.2,0,9400,1413,0,0,0,78,65,83,71,9400,0,86,0,0,0,0,0,0,9400,17.9,268.5,250.6,0.750,0.0,48,54.7,0.0,9400,283,300,0,0,0,0,0,0,9400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58,3.740,2.835,1,4,31.1,0.400,1,0,58,1.050,29.60,78.1,62.2,0.61,1967,0.073,92.6,
59,9500,67.8,37.5,17.1,0.0,0.252,85,0,0.0,9500,71.2,39.4,17.1,0.0,0.252,85,0,0.0,9500,0.0,0.2,100.9,0.1,54.7,0.0,13.2,0,9500,1421,0,0,0,78,65,83,71,9500,0,85,0,0,0,0,0,0,9500,17.1,269.3,252.2,0.750,0.0,49,54.7,0.0,9500,275,300,0,0,0,0,0,0,9500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59,3.740,2.835,1,4,31.1,0.400,1,0,59,1.050,29.60,78.1,62.2,0.61,1966,0.073,92.5,
60,9600,67.5,36.9,19.5,0.0,0.289,85,0,0.0,9600,70.9,38.8,19.5,0.0,0.289,85,0,0.0,9600,0.0,0.1,100.7,0.1,54.7,0.0,13.2,0,9600,1431,0,0,0,78,65,83,71,9600,0,85,0,0,0,0,0,0,9600,19.5,271.1,251.6,0.750,0.0,50,54.7,0.0,9600,279,300,0,0,0,0,0,0,9600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60,3.740,2.835,1,4,31.1,0.400,1,0,60,1.050,29.60,78.1,62.2,0.61,1966,0.073,92.5,
61,9700,67.4,36.5,21.3,0.0,0.316,85,0,0.0,9700,70.8,38.3,21.3,0.0,0.316,85,0,0.0,9700,0.0,0.1,100.6,0.1,54.7,0.0,13.2,0,9700,1439,0,0,0,78,65,83,71,9700,0,85,0,0,0,0,0,0,9700,21.3,272.4,251.1,0.750,0.0,50,54.7,0.0,9700,288,300,0,0,0,0,0,0,9700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61,3.740,2.835,1,4,31.1,0.400,1,0,61,1.050,29.60,78.1,62.2,0.61,1966,0.073,92.5,
62,9800,67.5,36.2,22.1,0.0,0.327,85,0,0.0,9800,70.9,38.0,22.1,0.0,0.327,85,0,0.0,9800,0.0,0.1,100.7,0.1,54.7,0.0,13.2,0,9800,1447,0,0,0,78,65,83,71,9800,0,85,0,0,0,0,0,0,9800,22.1,274.0,251.9,0.750,0.0,50,54.7,0.0,9800,299,300,0,0,0,0,0,0,9800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62,3.740,2.835,1,4,31.1,0.400,1,0,62,1.050,29.60,78.1,62.2,0.61,1966,0.073,92.5,
63,9900,66.8,35.4,21.8,0.0,0.326,85,0,0.0,9900,70.1,37.2,21.8,0.0,0.326,85,0,0.0,9900,0.0,0.1,100.7,0.1,54.7,0.0,13.2,0,9900,1452,0,0,0,78,65,83,71,9900,0,85,0,0,0,0,0,0,9900,21.8,273.8,252.1,0.750,0.0,51,54.7,0.0,9900,291,300,0,0,0,0,0,0,9900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63,3.740,2.835,1,4,31.1,0.400,1,0,63,1.050,29.60,78.1,62.2,0.61,1966,0.073,92.5,
64,10000,65.4,34.4,21.8,0.0,0.333,85,0,0.0,10000,68.7,36.1,21.8,0.0,0.333,85,0,0.0,10000,0.0,0.1,100.7,0.1,54.7,0.0,13.2,0,10000,1458,0,0,0,78,65,83,71,10000,0,85,0,0,0,0,0,0,10000,21.8,272.1,250.4,0.750,0.0,51,54.7,0.0,10000,280,300,0,0,0,0,0,0,10000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64,3.740,2.835,1,4,31.1,0.400,1,0,64,1.050,29.60,78.1,62.2,0.61,1967,0.073,92.5,
65,10100,64.4,33.5,22.5,0.0,0.350,85,0,0.0,10100,67.6,35.1,22.5,0.0,0.350,85,0,0.0,10100,0.0,0.2,100.8,0.1,54.6,0.0,13.2,0,10100,1462,0,0,0,78,65,83,72,10100,0,85,0,0,0,0,0,0,10100,22.5,272.1,249.6,0.750,0.0,51,54.6,0.0,10100,275,300,0,0,0,0,0,0,10100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65,3.740,2.835,1,4,31.1,0.400,1,0,65,1.050,29.60,78.1,62.2,0.61,1967,0.073,92.5,
66,10200,66.7,34.4,22.9,0.0,0.343,85,0,0.0,10200,70.0,36.1,22.9,0.0,0.343,85,0,0.0,10200,0.0,0.2,100.8,0.1,54.6,0.1,13.2,0,10200,1469,0,0,0,78,65,83,72,10200,0,85,0,0,0,0,0,0,10200,22.9,271.7,248.8,0.750,0.0,51,54.6,0.1,10200,327,300,0,0,0,0,0,0,10200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,3.740,2.835,1,4,31.1,0.400,1,0,66,1.050,29.60,78.1,62.2,0.61,1967,0.073,92.6,

