Line,EngSpd,EngPwr,EngTrq,NetFlo,Air_1s,BSFC  ,CoolOt,OilSmp,Oil_P ,EngSpd,STPPwr,STPTrq,NetFlo,Air_1s,BSFC  ,CoolOt,OilSmp,Oil_P ,EngSpd,Oil_P ,Man_P ,MAP   ,BoostP,FuelP1,FuelP2,Batt_V,------,EngSpd,Exh_1 ,Exh_2 ,Exh_3 ,Exh_4 ,Bear1T,Bear2T,Loss1T,LossT2,EngSpd,OilSmp,CoolOt,------,------,------,------,------,------,EngSpd,NetFlo,GasOut,GasIn ,FuelSG,Air_1s,DeltaT,FuelP1,FuelP2,EngSpd,Accel ,Rate  ,------,------,------,------,------,------,EngSpd,AFR_1 ,AFR_2 ,AFR_3 ,AFR_4 ,AFR_5 ,AFR_6 ,AFR_7 ,AFR_8 ,LineNo,EngBor,EngStr,EngCyl,EngCyc,Displ ,Inrtia,InrCor,------,LineNo,STPCor,Baro_P,AirInT,Humidy,Vap_P ,DenAlt,AirDen,WatGrn,
10,4400,26.7,31.8,5.4,0.0,0.203,97,0,-0.3,4400,28.2,33.7,5.4,0.0,0.203,97,0,-0.3,4400,-0.3,-0.4,97.7,-0.2,54.7,-0.2,13.1,0,4400,1123,0,0,0,79,68,80,67,4400,0,97,0,0,0,0,0,0,4400,5.4,256.3,250.9,0.750,0.0,28,54.7,-0.2,4400,257,300,0,0,0,0,0,0,4400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,3.740,2.835,1,4,31.1,0.400,1,0,10,1.058,29.21,75.2,58.6,0.52,2196,0.072,80.6,
11,4500,27.9,32.6,6.8,0.0,0.245,97,0,-0.3,4500,29.5,34.5,6.8,0.0,0.245,97,0,-0.3,4500,-0.3,-0.3,97.8,-0.2,54.7,-0.3,13.1,0,4500,1127,0,0,0,79,68,80,67,4500,0,97,0,0,0,0,0,0,4500,6.8,256.7,249.8,0.750,0.0,29,54.7,-0.3,4500,299,300,0,0,0,0,0,0,4500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,3.740,2.835,1,4,31.1,0.400,1,0,11,1.058,29.21,75.2,58.6,0.52,2196,0.072,80.6,
12,4600,28.8,32.9,6.7,0.0,0.234,97,0,-0.3,4600,30.5,34.8,6.7,0.0,0.234,97,0,-0.3,4600,-0.3,-0.3,97.9,-0.2,54.8,-0.3,13.1,0,4600,1131,0,0,0,79,69,80,68,4600,0,97,0,0,0,0,0,0,4600,6.7,257.6,250.9,0.750,0.0,29,54.8,-0.3,4600,323,300,0,0,0,0,0,0,4600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,3.740,2.835,1,4,31.1,0.400,1,0,12,1.058,29.21,75.2,58.6,0.52,2196,0.072,80.6,
13,4700,29.0,32.4,5.8,0.0,0.201,96,0,-0.2,4700,30.7,34.3,5.8,0.0,0.201,96,0,-0.2,4700,-0.2,-0.3,98.0,-0.1,54.7,-0.2,13.1,0,4700,1134,0,0,0,79,69,80,68,4700,0,96,0,0,0,0,0,0,4700,5.8,258.2,252.3,0.750,0.0,29,54.7,-0.2,4700,320,300,0,0,0,0,0,0,4700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,3.740,2.835,1,4,31.1,0.400,1,0,13,1.058,29.21,75.2,58.6,0.52,2196,0.072,80.6,
14,4800,29.7,32.5,5.8,0.0,0.197,96,0,-0.2,4800,31.4,34.3,5.8,0.0,0.197,96,0,-0.2,4800,-0.2,-0.3,98.0,-0.1,54.7,-0.2,13.1,0,4800,1136,0,0,0,79,69,80,68,4800,0,96,0,0,0,0,0,0,4800,5.8,256.6,250.8,0.750,0.0,29,54.7,-0.2,4800,330,300,0,0,0,0,0,0,4800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,3.740,2.835,1,4,31.1,0.400,1,0,14,1.058,29.21,75.2,58.6,0.52,2196,0.072,80.6,
15,4900,30.7,32.9,6.0,0.0,0.196,97,0,-0.2,4900,32.4,34.8,6.0,0.0,0.196,97,0,-0.2,4900,-0.2,-0.3,98.1,-0.1,54.7,-0.2,13.1,0,4900,1138,0,0,0,79,69,80,68,4900,0,97,0,0,0,0,0,0,4900,6.0,255.1,249.1,0.750,0.0,29,54.7,-0.2,4900,345,300,0,0,0,0,0,0,4900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,3.740,2.835,1,4,31.1,0.400,1,0,15,1.058,29.21,75.2,58.6,0.52,2196,0.072,80.6,
16,5000,31.5,33.1,6.7,0.0,0.213,97,0,-0.3,5000,33.3,35.0,6.7,0.0,0.213,97,0,-0.3,5000,-0.3,-0.3,98.1,-0.1,54.7,-0.2,13.1,0,5000,1141,0,0,0,79,69,80,68,5000,0,97,0,0,0,0,0,0,5000,6.7,255.2,248.5,0.750,0.0,29,54.7,-0.2,5000,349,300,0,0,0,0,0,0,5000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,3.740,2.835,1,4,31.1,0.400,1,0,16,1.058,29.21,75.2,58.6,0.52,2196,0.072,80.6,
17,5100,31.8,32.7,7.3,0.0,0.230,97,0,-0.3,5100,33.6,34.6,7.3,0.0,0.230,97,0,-0.3,5100,-0.3,-0.3,98.0,-0.1,54.7,-0.3,13.1,0,5100,1143,0,0,0,79,69,80,68,5100,0,97,0,0,0,0,0,0,5100,7.3,258.0,250.7,0.750,0.0,29,54.7,-0.3,5100,332,300,0,0,0,0,0,0,5100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,3.740,2.835,1,4,31.1,0.400,1,0,17,1.058,29.21,75.2,58.6,0.52,2196,0.072,80.6,
18,5200,32.4,32.7,9.5,0.0,0.293,97,0,-0.3,5200,34.3,34.6,9.5,0.0,0.293,97,0,-0.3,5200,-0.3,-0.3,97.9,-0.1,54.7,-0.2,13.1,0,5200,1146,0,0,0,79,69,80,68,5200,0,97,0,0,0,0,0,0,5200,9.5,260.7,251.2,0.750,0.0,29,54.7,-0.2,5200,323,300,0,0,0,0,0,0,5200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,3.740,2.835,1,4,31.1,0.400,1,0,18,1.058,29.21,75.2,58.6,0.52,2196,0.072,80.6,
19,5300,35.0,34.7,11.3,0.0,0.324,97,0,-0.2,5300,37.0,36.7,11.3,0.0,0.324,97,0,-0.2,5300,-0.2,-0.3,97.8,-0.2,54.7,-0.2,13.1,0,5300,1149,0,0,0,79,69,80,68,5300,0,97,0,0,0,0,0,0,5300,11.3,261.7,250.4,0.750,0.0,30,54.7,-0.2,5300,363,300,0,0,0,0,0,0,5300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,3.740,2.835,1,4,31.1,0.400,1,0,19,1.058,29.21,75.2,58.6,0.52,2196,0.072,80.6,
20,5400,37.0,36.0,12.4,0.0,0.336,97,0,-0.2,5400,39.1,38.0,12.4,0.0,0.336,97,0,-0.2,5400,-0.2,-0.3,97.8,-0.2,54.7,-0.2,13.1,0,5400,1152,0,0,0,79,69,80,68,5400,0,97,0,0,0,0,0,0,5400,12.4,261.8,249.4,0.750,0.0,29,54.7,-0.2,5400,379,300,0,0,0,0,0,0,5400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,3.740,2.835,1,4,31.1,0.400,1,0,20,1.058,29.21,75.2,58.6,0.52,2196,0.072,80.6,
21,5500,37.3,35.7,11.6,0.0,0.311,97,0,-0.2,5500,39.5,37.7,11.6,0.0,0.311,97,0,-0.2,5500,-0.2,-0.3,97.8,-0.2,54.7,-0.2,13.1,0,5500,1155,0,0,0,79,68,80,68,5500,0,97,0,0,0,0,0,0,5500,11.6,260.6,249.0,0.750,0.0,29,54.7,-0.2,5500,337,300,0,0,0,0,0,0,5500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,3.740,2.835,1,4,31.1,0.400,1,0,21,1.058,29.21,75.2,58.6,0.52,2196,0.072,80.6,
22,5600,35.8,33.6,9.4,0.0,0.263,98,0,-0.2,5600,37.9,35.6,9.4,0.0,0.263,98,0,-0.2,5600,-0.2,-0.3,97.9,-0.1,54.7,-0.2,13.1,0,5600,1164,0,0,0,79,68,80,68,5600,0,98,0,0,0,0,0,0,5600,9.4,259.6,250.2,0.750,0.0,28,54.7,-0.2,5600,248,300,0,0,0,0,0,0,5600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,3.740,2.835,1,4,31.1,0.400,1,0,22,1.058,29.21,75.2,58.6,0.52,2196,0.072,80.6,
23,5700,38.8,35.8,10.2,0.0,0.261,99,0,-0.2,5700,41.1,37.9,10.2,0.0,0.261,99,0,-0.2,5700,-0.2,-0.3,98.0,-0.1,54.7,-0.2,13.1,0,5700,1168,0,0,0,79,68,80,68,5700,0,99,0,0,0,0,0,0,5700,10.2,260.6,250.5,0.750,0.0,28,54.7,-0.2,5700,312,300,0,0,0,0,0,0,5700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,3.740,2.835,1,4,31.1,0.400,1,0,23,1.058,29.21,75.2,58.6,0.52,2196,0.072,80.6,
24,5800,40.5,36.7,11.3,0.0,0.279,100,0,-0.2,5800,42.9,38.8,11.3,0.0,0.279,100,0,-0.2,5800,-0.2,-0.2,98.1,-0.1,54.7,-0.2,13.1,0,5800,1172,0,0,0,79,68,80,68,5800,0,100,0,0,0,0,0,0,5800,11.3,261.1,249.8,0.750,0.0,27,54.7,-0.2,5800,330,300,0,0,0,0,0,0,5800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,3.740,2.835,1,4,31.1,0.400,1,0,24,1.058,29.21,75.2,58.6,0.52,2197,0.072,80.6,
25,5900,38.8,34.6,11.6,0.0,0.298,100,0,-0.2,5900,41.1,36.6,11.6,0.0,0.298,100,0,-0.2,5900,-0.2,-0.2,98.2,-0.1,54.7,-0.2,13.1,0,5900,1180,0,0,0,79,68,80,68,5900,0,100,0,0,0,0,0,0,5900,11.6,258.8,247.2,0.750,0.0,27,54.7,-0.2,5900,254,300,0,0,0,0,0,0,5900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,3.740,2.835,1,4,31.1,0.400,1,0,25,1.058,29.21,75.2,58.6,0.52,2197,0.072,80.6,
26,6000,42.5,37.2,11.3,0.0,0.266,99,0,-0.2,6000,45.0,39.4,11.3,0.0,0.266,99,0,-0.2,6000,-0.2,-0.2,98.2,-0.1,54.7,-0.2,13.1,0,6000,1183,0,0,0,79,68,80,68,6000,0,99,0,0,0,0,0,0,6000,11.3,258.9,247.6,0.750,0.0,28,54.7,-0.2,6000,337,300,0,0,0,0,0,0,6000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,3.740,2.835,1,4,31.1,0.400,1,0,26,1.058,29.21,75.2,58.6,0.52,2197,0.072,80.6,
27,6100,45.6,39.3,11.9,0.0,0.261,99,0,-0.2,6100,48.3,41.6,11.9,0.0,0.261,99,0,-0.2,6100,-0.2,-0.2,98.1,-0.1,54.7,-0.2,13.1,0,6100,1184,0,0,0,79,68,80,68,6100,0,99,0,0,0,0,0,0,6100,11.9,259.5,247.6,0.750,0.0,28,54.7,-0.2,6100,386,300,0,0,0,0,0,0,6100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,3.740,2.835,1,4,31.1,0.400,1,0,27,1.058,29.21,75.2,58.6,0.52,2197,0.072,80.6,
28,6200,46.6,39.5,11.9,0.0,0.255,99,0,-0.2,6200,49.3,41.8,11.9,0.0,0.255,99,0,-0.2,6200,-0.2,-0.2,98.2,-0.1,54.7,-0.2,13.1,0,6200,1186,0,0,0,79,68,80,68,6200,0,99,0,0,0,0,0,0,6200,11.9,258.9,247.0,0.750,0.0,28,54.7,-0.2,6200,369,300,0,0,0,0,0,0,6200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,3.740,2.835,1,4,31.1,0.400,1,0,28,1.058,29.21,75.2,58.6,0.52,2197,0.072,80.6,
29,6300,45.1,37.6,12.6,0.0,0.280,99,0,-0.2,6300,47.7,39.8,12.6,0.0,0.280,99,0,-0.2,6300,-0.2,-0.2,98.2,-0.1,54.7,-0.2,13.1,0,6300,1190,0,0,0,79,69,80,68,6300,0,99,0,0,0,0,0,0,6300,12.6,255.7,243.0,0.750,0.0,28,54.7,-0.2,6300,280,300,0,0,0,0,0,0,6300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,3.740,2.835,1,4,31.1,0.400,1,0,29,1.058,29.21,75.2,58.6,0.52,2197,0.072,80.6,
30,6400,48.8,40.1,14.8,0.0,0.304,100,0,-0.2,6400,51.7,42.4,14.8,0.0,0.304,100,0,-0.2,6400,-0.2,-0.2,98.1,-0.1,54.7,-0.2,13.1,0,6400,1194,0,0,0,79,69,80,68,6400,0,100,0,0,0,0,0,0,6400,14.8,256.2,241.4,0.750,0.0,28,54.7,-0.2,6400,343,300,0,0,0,0,0,0,6400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,3.740,2.835,1,4,31.1,0.400,1,0,30,1.058,29.21,75.2,58.6,0.52,2197,0.072,80.6,
31,6500,51.1,41.3,16.6,0.0,0.325,100,0,-0.2,6500,54.1,43.7,16.6,0.0,0.325,100,0,-0.2,6500,-0.2,-0.3,98.1,-0.1,54.7,-0.2,13.1,0,6500,1198,0,0,0,79,69,80,68,6500,0,100,0,0,0,0,0,0,6500,16.6,256.7,240.1,0.750,0.0,29,54.7,-0.2,6500,362,300,0,0,0,0,0,0,6500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,3.740,2.835,1,4,31.1,0.400,1,0,31,1.058,29.21,75.2,58.6,0.52,2197,0.072,80.6,
32,6600,49.2,39.1,17.8,0.0,0.362,100,0,-0.2,6600,52.0,41.4,17.8,0.0,0.362,100,0,-0.2,6600,-0.2,-0.3,98.0,-0.1,54.6,-0.2,13.1,0,6600,1208,0,0,0,79,69,81,68,6600,0,100,0,0,0,0,0,0,6600,17.8,258.1,240.3,0.750,0.0,29,54.6,-0.2,6600,254,300,0,0,0,0,0,0,6600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,3.740,2.835,1,4,31.1,0.400,1,0,32,1.058,29.21,75.2,58.6,0.52,2197,0.072,80.6,
33,6700,50.9,39.9,16.6,0.0,0.327,100,0,-0.2,6700,53.9,42.2,16.6,0.0,0.327,100,0,-0.2,6700,-0.2,-0.3,98.0,-0.1,54.6,-0.2,13.1,0,6700,1216,0,0,0,79,68,81,68,6700,0,100,0,0,0,0,0,0,6700,16.6,257.8,241.1,0.750,0.0,29,54.6,-0.2,6700,273,300,0,0,0,0,0,0,6700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,3.740,2.835,1,4,31.1,0.400,1,0,33,1.058,29.21,75.2,58.6,0.52,2197,0.072,80.6,
34,6800,54.0,41.7,17.3,0.0,0.321,100,0,-0.2,6800,57.1,44.1,17.3,0.0,0.321,100,0,-0.2,6800,-0.2,-0.3,98.1,-0.1,54.6,-0.2,13.1,0,6800,1222,0,0,0,80,68,81,68,6800,0,100,0,0,0,0,0,0,6800,17.3,258.3,241.0,0.750,0.0,29,54.6,-0.2,6800,320,300,0,0,0,0,0,0,6800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,3.740,2.835,1,4,31.1,0.400,1,0,34,1.058,29.21,75.2,58.6,0.52,2197,0.072,80.6,
35,6900,54.5,41.5,20.7,0.0,0.379,100,0,-0.2,6900,57.7,43.9,20.7,0.0,0.379,100,0,-0.2,6900,-0.2,-0.2,98.2,-0.1,54.6,-0.2,13.1,0,6900,1229,0,0,0,79,69,80,68,6900,0,100,0,0,0,0,0,0,6900,20.7,258.8,238.1,0.750,0.0,29,54.6,-0.2,6900,300,300,0,0,0,0,0,0,6900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,3.740,2.835,1,4,31.1,0.400,1,0,35,1.058,29.21,75.2,58.6,0.52,2197,0.072,80.6,
36,7000,54.2,40.7,22.5,0.0,0.415,100,0,-0.2,7000,57.3,43.0,22.5,0.0,0.415,100,0,-0.2,7000,-0.2,-0.2,98.3,-0.1,54.6,-0.2,13.1,0,7000,1236,0,0,0,79,68,80,68,7000,0,100,0,0,0,0,0,0,7000,22.5,258.9,236.4,0.750,0.0,30,54.6,-0.2,7000,278,300,0,0,0,0,0,0,7000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,3.740,2.835,1,4,31.1,0.400,1,0,36,1.058,29.21,75.2,58.6,0.52,2197,0.072,80.6,
37,7100,55.2,40.9,21.4,0.0,0.387,99,0,-0.3,7100,58.4,43.2,21.4,0.0,0.387,99,0,-0.3,7100,-0.3,-0.2,98.3,-0.1,54.6,-0.2,13.1,0,7100,1242,0,0,0,79,68,80,68,7100,0,99,0,0,0,0,0,0,7100,21.4,258.4,237.0,0.750,0.0,30,54.6,-0.2,7100,289,300,0,0,0,0,0,0,7100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,3.740,2.835,1,4,31.1,0.400,1,0,37,1.058,29.21,75.2,58.6,0.52,2197,0.072,80.6,
38,7200,55.7,40.6,19.9,0.0,0.357,98,0,-0.3,7200,58.9,43.0,19.9,0.0,0.357,98,0,-0.3,7200,-0.3,-0.2,98.1,-0.1,54.6,-0.2,13.1,0,7200,1248,0,0,0,79,68,80,68,7200,0,98,0,0,0,0,0,0,7200,19.9,257.8,237.9,0.750,0.0,31,54.6,-0.2,7200,288,300,0,0,0,0,0,0,7200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,3.740,2.835,1,4,31.1,0.400,1,0,38,1.058,29.21,75.2,58.6,0.52,2197,0.072,80.6,
39,7300,56.4,40.6,21.3,0.0,0.378,98,0,-0.3,7300,59.7,42.9,21.3,0.0,0.378,98,0,-0.3,7300,-0.3,-0.3,97.9,-0.1,54.6,-0.2,13.1,0,7300,1253,0,0,0,79,69,80,68,7300,0,98,0,0,0,0,0,0,7300,21.3,258.5,237.1,0.750,0.0,32,54.6,-0.2,7300,292,300,0,0,0,0,0,0,7300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,3.740,2.835,1,4,31.1,0.400,1,0,39,1.058,29.21,75.2,58.6,0.52,2197,0.072,80.6,
40,7400,57.5,40.8,22.9,0.0,0.398,98,0,-0.3,7400,60.8,43.2,22.9,0.0,0.398,98,0,-0.3,7400,-0.3,-0.3,97.8,-0.2,54.6,-0.2,13.1,0,7400,1258,0,0,0,79,69,80,69,7400,0,98,0,0,0,0,0,0,7400,22.9,259.4,236.5,0.750,0.0,32,54.6,-0.2,7400,303,300,0,0,0,0,0,0,7400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,3.740,2.835,1,4,31.1,0.400,1,0,40,1.058,29.21,75.2,58.6,0.52,2197,0.072,80.6,
41,7500,58.9,41.2,23.8,0.0,0.405,97,0,-0.3,7500,62.3,43.6,23.8,0.0,0.405,97,0,-0.3,7500,-0.3,-0.3,97.8,-0.2,54.6,-0.2,13.1,0,7500,1264,0,0,0,80,69,80,69,7500,0,97,0,0,0,0,0,0,7500,23.8,260.2,236.4,0.750,0.0,33,54.6,-0.2,7500,314,300,0,0,0,0,0,0,7500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41,3.740,2.835,1,4,31.1,0.400,1,0,41,1.058,29.21,75.2,58.6,0.52,2197,0.072,80.6,
42,7600,59.5,41.1,23.7,0.0,0.399,98,0,-0.3,7600,63.0,43.5,23.7,0.0,0.399,98,0,-0.3,7600,-0.3,-0.3,97.8,-0.2,54.6,-0.2,13.1,0,7600,1270,0,0,0,80,69,80,69,7600,0,98,0,0,0,0,0,0,7600,23.7,260.7,236.9,0.750,0.0,32,54.6,-0.2,7600,308,300,0,0,0,0,0,0,7600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,3.740,2.835,1,4,31.1,0.400,1,0,42,1.058,29.21,75.2,58.6,0.52,2197,0.072,80.6,
43,7700,60.1,41.0,24.8,0.0,0.414,100,0,-0.3,7700,63.6,43.4,24.8,0.0,0.414,100,0,-0.3,7700,-0.3,-0.3,97.8,-0.2,54.6,-0.2,13.1,0,7700,1277,0,0,0,80,69,80,69,7700,0,100,0,0,0,0,0,0,7700,24.8,260.9,236.1,0.750,0.0,31,54.6,-0.2,7700,298,300,0,0,0,0,0,0,7700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,3.740,2.835,1,4,31.1,0.400,1,0,43,1.058,29.21,75.2,58.6,0.52,2197,0.072,80.6,
