0.0079163,30.115
0.015803,30.23
0.023659,30.344
0.031486,30.458
0.039284,30.571
0.04702,30.683
0.054729,30.795
0.06241,30.907
0.070063,31.017
0.077689,31.128
0.085256,31.237
0.092796,31.346
0.10031,31.455
0.1078,31.563
0.11526,31.67
0.12266,31.777
0.13004,31.883
0.1374,31.989
0.14473,32.095
0.15204,32.2
0.15929,32.304
0.16651,32.408
0.17371,32.511
0.18089,32.614
0.18805,32.716
0.19515,32.818
0.20223,32.919
0.20929,33.02
0.21633,33.12
0.22334,33.221
0.2303,33.32
0.23724,33.419
0.24416,33.517
0.25105,33.615
0.25793,33.713
0.26476,33.81
0.27156,33.907
0.27834,34.003
0.28511,34.099
0.29185,34.195
0.29854,34.289
0.30522,34.384
0.31187,34.478
0.31851,34.572
0.32513,34.665
0.33169,34.758
0.33824,34.85
0.34477,34.942
0.35129,35.034
0.35778,35.125
0.36422,35.216
0.37065,35.306
0.37706,35.396
0.38345,35.486
0.38983,35.575
0.39616,35.664
0.40247,35.752
0.40876,35.84
0.41504,35.928
0.4213,36.015
0.42751,36.102
0.43371,36.188
0.43989,36.274
0.44605,36.36
0.45221,36.446
0.45831,36.531
0.46439,36.615
0.47046,36.7
0.47652,36.784
0.48256,36.867
0.48856,36.95
0.49453,37.033
0.5005,37.116
0.50645,37.198
0.51239,37.28
0.51828,37.361
0.52415,37.442
0.53001,37.523
0.53586,37.604
0.5417,37.684
0.54748,37.764
0.55325,37.843
0.55901,37.922
0.56476,38.001
0.5705,38.08
0.57618,38.158
0.58186,38.235
0.58752,38.313
0.59317,38.39
0.59881,38.467
0.6044,38.543
0.60997,38.619
0.61554,38.695
0.6211,38.771
0.62664,38.847
0.63213,38.921
0.63761,38.996
0.64309,39.07
0.64855,39.144
0.654,39.218
0.6594,39.291
0.66479,39.364
0.67017,39.437
0.67554,39.51
0.6809,39.582
0.68621,39.654
0.69151,39.725
0.6968,39.797
0.70208,39.868
0.70735,39.939
0.71257,40.009
0.71778,40.079
0.72298,40.149
0.72817,40.219
0.73336,40.289
0.73849,40.357
0.74361,40.426
0.74873,40.494
0.75383,40.563
0.75893,40.631
0.76398,40.698
0.76902,40.766
0.77405,40.833
0.77907,40.9
0.78408,40.966
0.78904,41.032
0.794,41.098
0.79894,41.164
0.80388,41.23
0.80881,41.295
0.81369,41.36
0.81856,41.424
0.82342,41.489
0.82828,41.553
0.83313,41.617
0.83793,41.681
0.84272,41.744
0.8475,41.807
0.85227,41.87
0.85704,41.933
0.86176,41.995
0.86647,42.057
0.87117,42.119
0.87586,42.18
0.88055,42.242
0.88519,42.303
0.88982,42.364
0.89444,42.424
0.89906,42.485
0.90367,42.545
0.90823,42.605
0.91278,42.664
0.91733,42.723
0.92187,42.783
0.9264,42.842
0.93088,42.9
0.93536,42.958
0.93982,43.017
0.94429,43.075
0.94874,43.133
0.95315,43.19
0.95755,43.247
0.96194,43.304
0.96633,43.361
0.97071,43.417
0.97504,43.473
0.97936,43.529
0.98368,43.585
0.98799,43.641
0.9923,43.696
0.99655,43.751
1.0008,43.806
1.005,43.861
1.0093,43.915
1.0135,43.97
1.0177,44.023
1.0219,44.077
1.026,44.13
1.0302,44.184
1.0344,44.237
1.0385,44.29
1.0426,44.342
1.0467,44.395
1.0508,44.447
1.0548,44.499
1.0589,44.551
1.0629,44.602
1.0669,44.653
1.071,44.704
1.075,44.756
1.0789,44.806
1.0829,44.856
1.0868,44.906
1.0908,44.957
1.0947,45.007
1.0986,45.056
1.1025,45.105
1.1064,45.154
1.1103,45.203
1.1141,45.252
1.118,45.301
1.1218,45.349
1.1256,45.397
1.1294,45.445
1.1332,45.493
1.1369,45.54
1.1407,45.587
1.1444,45.634
1.1482,45.681
1.1519,45.728
1.1556,45.774
1.1593,45.82
1.1629,45.866
1.1666,45.912
1.1703,45.958
1.1739,46.003
1.1775,46.049
1.1811,46.094
1.1847,46.138
1.1883,46.183
1.1918,46.228
1.1953,46.272
1.1989,46.316
1.2024,46.36
1.2059,46.403
1.2094,46.447
1.2129,46.49
1.2163,46.533
1.2198,46.576
1.2233,46.619
1.2267,46.661
1.2301,46.703
1.2335,46.745
1.2368,46.787
1.2402,46.829
1.2436,46.87
1.2469,46.911
1.2502,46.952
1.2536,46.993
1.2569,47.034
1.2601,47.075
1.2634,47.115
1.2667,47.155
1.2699,47.195
1.2732,47.235
1.2764,47.274
1.2796,47.313
1.2828,47.353
1.286,47.392
1.2892,47.431
1.2923,47.469
1.2954,47.507
1.2985,47.546
1.3017,47.584
1.3048,47.622
1.3079,47.659
1.3109,47.697
1.314,47.734
1.317,47.771
1.3201,47.809
1.3231,47.845
1.3261,47.882
1.3291,47.918
1.3321,47.954
1.335,47.991
1.338,48.026
1.3409,48.062
1.3438,48.097
1.3468,48.133
1.3497,48.168
1.3525,48.203
1.3554,48.237
1.3583,48.272
1.3611,48.307
1.364,48.341
1.3668,48.374
1.3696,48.408
1.3724,48.441
1.3752,48.474
1.3779,48.507
1.3807,48.539
1.3834,48.57
1.3861,48.602
1.3889,48.633
1.3916,48.665
1.3942,48.694
1.3969,48.724
1.3996,48.753
1.4022,48.783
1.4049,48.812
1.4075,48.84
1.4101,48.867
1.4127,48.895
1.4153,48.922
1.4179,48.95
1.4204,48.975
1.4229,49
1.4255,49.025
1.428,49.051
1.4305,49.076
1.433,49.098
1.4355,49.121
1.4379,49.144
1.4404,49.167
1.4429,49.189
1.4453,49.209
1.4477,49.229
1.4501,49.249
1.4525,49.269
1.4549,49.289
1.4572,49.305
1.4596,49.322
1.4619,49.339
1.4642,49.356
1.4666,49.372
1.4689,49.386
1.4711,49.399
1.4734,49.412
1.4757,49.425
1.478,49.438
1.4802,49.447
1.4824,49.457
1.4846,49.466
1.4868,49.475
1.489,49.484
1.4912,49.502
1.4934,49.521
1.4955,49.539
1.4977,49.558
1.4998,49.576
1.5019,49.601
1.5041,49.626
1.5062,49.651
1.5083,49.676
1.5104,49.701
1.5125,49.725
1.5145,49.75
1.5166,49.774
1.5187,49.799
1.5208,49.823
1.5228,49.847
1.5248,49.871
1.5269,49.895
1.5289,49.919
1.5309,49.943
1.5329,49.966
1.5349,49.99
1.5369,50.013
1.5389,50.036
1.5409,50.06
1.5428,50.083
1.5448,50.106
1.5467,50.129
1.5487,50.151
1.5506,50.174
1.5525,50.197
1.5545,50.219
1.5564,50.242
1.5583,50.264
1.5602,50.286
1.5621,50.308
1.564,50.33
1.5658,50.352
1.5677,50.374
1.5696,50.396
1.5714,50.417
1.5733,50.439
1.5751,50.46
1.577,50.482
1.5788,50.503
1.5806,50.524
1.5824,50.546
1.5842,50.567
1.586,50.588
1.5878,50.609
1.5896,50.629
1.5914,50.65
1.5932,50.671
1.5949,50.691
