Line,EngSpd,EngPwr,EngTrq,NetFlo,Air_1s,BSFC  ,CoolOt,OilSmp,Oil_P ,EngSpd,STPPwr,STPTrq,NetFlo,Air_1s,BSFC  ,CoolOt,OilSmp,Oil_P ,EngSpd,Oil_P ,Man_P ,MAP   ,BoostP,FuelP1,FuelP2,Batt_V,------,EngSpd,Exh_1 ,Exh_2 ,Exh_3 ,Exh_4 ,Bear1T,Bear2T,Loss1T,LossT2,EngSpd,OilSmp,CoolOt,------,------,------,------,------,------,EngSpd,NetFlo,GasOut,GasIn ,FuelSG,Air_1s,DeltaT,FuelP1,FuelP2,EngSpd,Accel ,Rate  ,------,------,------,------,------,------,EngSpd,AFR_1 ,AFR_2 ,AFR_3 ,AFR_4 ,AFR_5 ,AFR_6 ,AFR_7 ,AFR_8 ,LineNo,EngBor,EngStr,EngCyl,EngCyc,Displ ,Inrtia,InrCor,------,LineNo,STPCor,Baro_P,AirInT,Humidy,Vap_P ,DenAlt,AirDen,WatGrn,
no,RPM   ,Hp    ,lbs-ft,lbs/hr,SCFM  ,lb/hph,deg F ,deg F ,0-150p,RPM   ,CHp   ,Clb-ft,lbs/hr,SCFM  ,lb/hph,deg F ,deg F ,0-150p,RPM   ,0-150p,InHg  ,kPa   ,0-150p,0-150p,0-150p,vdc   ,------,RPM   ,deg F ,deg F ,deg F ,deg F ,deg F ,deg F ,deg F ,deg F ,RPM   ,deg F ,deg F ,------,------,------,------,------,------,RPM   ,lbs/hr,lbs/hr,lbs/hr,lb/gal,SCFM  ,deg F ,0-150p,0-150p,RPM   ,RPM/s ,rpm   ,------,------,------,------,------,------,RPM   ,ratio ,ratio ,ratio ,ratio ,ratio ,ratio ,ratio ,ratio ,      ,inches,inches,number,cycles,ci    ,factor,Yes/No,------,      ,Factor,InHga ,degF  ,%     ,InHg  ,Feet  ,lb/cft,grains,
30,6600,51.0,40.6,15.9,0.0,0.311,91,0,-0.1,6600,53.5,42.6,15.9,0.0,0.311,91,0,-0.1,6600,-0.1,-0.1,98.8,-0.1,54.5,-0.1,13.1,0,6600,1213,0,0,0,81,68,84,70,6600,0,91,0,0,0,0,0,0,6600,15.9,233.5,217.6,0.750,0.0,38,54.5,-0.1,6600,279,300,0,0,0,0,0,0,6600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,3.740,2.835,1,4,31.1,0.400,1,0,30,1.049,29.30,78.9,24.8,0.25,2211,0.072,38.2,
31,6700,51.5,40.4,17.8,0.0,0.345,91,0,-0.1,6700,54.0,42.3,17.8,0.0,0.345,91,0,-0.1,6700,-0.1,-0.2,98.7,-0.1,54.5,-0.1,13.1,0,6700,1220,0,0,0,81,68,84,70,6700,0,91,0,0,0,0,0,0,6700,17.8,233.5,215.7,0.750,0.0,39,54.5,-0.1,6700,277,300,0,0,0,0,0,0,6700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,3.740,2.835,1,4,31.1,0.400,1,0,31,1.049,29.30,78.9,24.8,0.25,2211,0.072,38.2,
32,6800,53.4,41.3,18.8,0.0,0.353,91,0,-0.1,6800,56.0,43.3,18.8,0.0,0.353,91,0,-0.1,6800,-0.1,-0.2,98.6,-0.1,54.5,-0.1,13.1,0,6800,1224,0,0,0,81,68,84,70,6800,0,91,0,0,0,0,0,0,6800,18.8,235.4,216.6,0.750,0.0,38,54.5,-0.1,6800,307,300,0,0,0,0,0,0,6800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,3.740,2.835,1,4,31.1,0.400,1,0,32,1.049,29.30,78.9,24.8,0.25,2211,0.072,38.2,
33,6900,54.5,41.5,19.6,0.0,0.360,92,0,-0.1,6900,57.1,43.5,19.6,0.0,0.360,92,0,-0.1,6900,-0.1,-0.1,98.7,-0.1,54.5,-0.1,13.1,0,6900,1228,0,0,0,81,67,84,70,6900,0,92,0,0,0,0,0,0,6900,19.6,237.0,217.4,0.750,0.0,38,54.5,-0.1,6900,312,300,0,0,0,0,0,0,6900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,3.740,2.835,1,4,31.1,0.400,1,0,33,1.049,29.30,78.9,24.8,0.25,2211,0.072,38.2,
34,7000,54.7,41.0,20.6,0.0,0.376,92,0,0.0,7000,57.3,43.0,20.6,0.0,0.376,92,0,0.0,7000,0.0,-0.1,98.9,0.0,54.5,-0.1,13.1,0,7000,1232,0,0,0,81,67,84,70,7000,0,92,0,0,0,0,0,0,7000,20.6,238.1,217.5,0.750,0.0,38,54.5,-0.1,7000,294,300,0,0,0,0,0,0,7000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,3.740,2.835,1,4,31.1,0.400,1,0,34,1.049,29.30,78.9,24.8,0.25,2211,0.072,38.2,
35,7100,55.3,40.9,20.3,0.0,0.367,92,0,0.0,7100,58.0,42.9,20.3,0.0,0.367,92,0,0.0,7100,0.0,0.0,99.1,0.0,54.5,-0.1,13.1,0,7100,1237,0,0,0,81,67,84,71,7100,0,92,0,0,0,0,0,0,7100,20.3,238.0,217.7,0.750,0.0,38,54.5,-0.1,7100,286,300,0,0,0,0,0,0,7100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,3.740,2.835,1,4,31.1,0.400,1,0,35,1.049,29.30,78.9,24.8,0.25,2211,0.072,38.2,
36,7200,57.0,41.6,19.7,0.0,0.345,92,0,0.0,7200,59.8,43.6,19.7,0.0,0.345,92,0,0.0,7200,0.0,0.0,99.1,0.0,54.5,-0.1,13.1,0,7200,1242,0,0,0,81,67,84,71,7200,0,92,0,0,0,0,0,0,7200,19.7,237.2,217.5,0.750,0.0,38,54.5,-0.1,7200,302,300,0,0,0,0,0,0,7200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,3.740,2.835,1,4,31.1,0.400,1,0,36,1.049,29.30,78.9,24.8,0.25,2211,0.072,38.2,
37,7300,58.5,42.1,18.8,0.0,0.321,92,0,0.0,7300,61.3,44.1,18.8,0.0,0.321,92,0,0.0,7300,0.0,-0.1,98.9,0.0,54.5,-0.1,13.1,0,7300,1248,0,0,0,81,67,84,71,7300,0,92,0,0,0,0,0,0,7300,18.8,236.6,217.8,0.750,0.0,39,54.5,-0.1,7300,307,300,0,0,0,0,0,0,7300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,3.740,2.835,1,4,31.1,0.400,1,0,37,1.049,29.30,78.9,24.8,0.25,2211,0.072,38.2,
38,7400,59.4,42.2,20.3,0.0,0.341,92,0,0.0,7400,62.3,44.2,20.3,0.0,0.341,92,0,0.0,7400,0.0,-0.1,98.7,-0.1,54.5,-0.1,13.1,0,7400,1255,0,0,0,81,67,84,70,7400,0,92,0,0,0,0,0,0,7400,20.3,237.3,217.1,0.750,0.0,39,54.5,-0.1,7400,302,300,0,0,0,0,0,0,7400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,3.740,2.835,1,4,31.1,0.400,1,0,38,1.049,29.30,78.9,24.8,0.25,2211,0.072,38.2,
39,7500,60.7,42.5,21.4,0.0,0.352,92,0,0.0,7500,63.6,44.6,21.4,0.0,0.352,92,0,0.0,7500,0.0,-0.2,98.7,-0.1,54.5,-0.1,13.1,0,7500,1262,0,0,0,81,67,84,70,7500,0,92,0,0,0,0,0,0,7500,21.4,237.4,216.0,0.750,0.0,40,54.5,-0.1,7500,306,300,0,0,0,0,0,0,7500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,3.740,2.835,1,4,31.1,0.400,1,0,39,1.049,29.30,78.9,24.8,0.25,2211,0.072,38.2,
40,7600,61.3,42.4,22.7,0.0,0.370,92,0,-0.1,7600,64.3,44.4,22.7,0.0,0.370,92,0,-0.1,7600,-0.1,-0.2,98.7,-0.1,54.5,-0.1,13.1,0,7600,1270,0,0,0,81,67,84,71,7600,0,92,0,0,0,0,0,0,7600,22.7,237.9,215.2,0.750,0.0,39,54.5,-0.1,7600,296,300,0,0,0,0,0,0,7600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,3.740,2.835,1,4,31.1,0.400,1,0,40,1.049,29.30,78.9,24.8,0.25,2211,0.072,38.2,
41,7700,61.9,42.3,23.3,0.0,0.377,92,0,-0.1,7700,64.9,44.3,23.3,0.0,0.377,92,0,-0.1,7700,-0.1,-0.2,98.7,-0.1,54.5,-0.1,13.1,0,7700,1279,0,0,0,81,67,84,71,7700,0,92,0,0,0,0,0,0,7700,23.3,238.2,214.9,0.750,0.0,40,54.5,-0.1,7700,287,300,0,0,0,0,0,0,7700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41,3.740,2.835,1,4,31.1,0.400,1,0,41,1.049,29.30,78.9,24.8,0.25,2211,0.072,38.2,
42,7800,62.1,41.8,23.9,0.0,0.385,92,0,0.0,7800,65.2,43.9,23.9,0.0,0.385,92,0,0.0,7800,0.0,-0.2,98.6,-0.1,54.5,-0.1,13.1,0,7800,1287,0,0,0,81,67,84,71,7800,0,92,0,0,0,0,0,0,7800,23.9,238.0,214.0,0.750,0.0,40,54.5,-0.1,7800,274,300,0,0,0,0,0,0,7800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,3.740,2.835,1,4,31.1,0.400,1,0,42,1.048,29.30,78.8,24.8,0.25,2210,0.072,38.2,
43,7900,63.5,42.2,23.8,0.0,0.375,92,0,-0.1,7900,66.6,44.3,23.8,0.0,0.375,92,0,-0.1,7900,-0.1,-0.2,98.7,-0.1,54.5,-0.1,13.1,0,7900,1295,0,0,0,81,67,84,71,7900,0,92,0,0,0,0,0,0,7900,23.8,237.0,213.2,0.750,0.0,40,54.5,-0.1,7900,290,300,0,0,0,0,0,0,7900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,3.740,2.835,1,4,31.1,0.400,1,0,43,1.048,29.30,78.8,24.8,0.25,2210,0.072,38.2,
44,8000,64.5,42.3,23.4,0.0,0.362,93,0,-0.1,8000,67.6,44.4,23.4,0.0,0.362,93,0,-0.1,8000,-0.1,-0.1,98.7,-0.1,54.5,-0.1,13.1,0,8000,1302,0,0,0,81,68,84,71,8000,0,93,0,0,0,0,0,0,8000,23.4,236.7,213.3,0.750,0.0,40,54.5,-0.1,8000,295,300,0,0,0,0,0,0,8000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,3.740,2.835,1,4,31.1,0.400,1,0,44,1.048,29.30,78.8,24.8,0.25,2210,0.072,38.2,
45,8100,64.3,41.7,24.2,0.0,0.376,93,0,-0.1,8100,67.4,43.7,24.2,0.0,0.376,93,0,-0.1,8100,-0.1,-0.1,98.8,-0.1,54.5,-0.1,13.1,0,8100,1310,0,0,0,82,68,85,71,8100,0,93,0,0,0,0,0,0,8100,24.2,236.9,212.7,0.750,0.0,41,54.5,-0.1,8100,277,300,0,0,0,0,0,0,8100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,3.740,2.835,1,4,31.1,0.400,1,0,45,1.049,29.30,78.8,24.8,0.25,2210,0.072,38.2,
46,8200,64.7,41.4,24.4,0.0,0.377,93,0,-0.1,8200,67.8,43.4,24.4,0.0,0.377,93,0,-0.1,8200,-0.1,-0.1,98.8,-0.1,54.5,-0.1,13.1,0,8200,1318,0,0,0,81,67,85,71,8200,0,93,0,0,0,0,0,0,8200,24.4,236.7,212.3,0.750,0.0,41,54.5,-0.1,8200,276,300,0,0,0,0,0,0,8200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,3.740,2.835,1,4,31.1,0.400,1,0,46,1.049,29.30,78.8,24.8,0.25,2210,0.072,38.2,
47,8300,65.5,41.5,22.5,0.0,0.343,93,0,-0.1,8300,68.7,43.5,22.5,0.0,0.343,93,0,-0.1,8300,-0.1,-0.1,98.9,0.0,54.5,-0.1,13.1,0,8300,1325,0,0,0,81,67,85,71,8300,0,93,0,0,0,0,0,0,8300,22.5,235.6,213.1,0.750,0.0,41,54.5,-0.1,8300,285,300,0,0,0,0,0,0,8300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47,3.740,2.835,1,4,31.1,0.400,1,0,47,1.049,29.30,78.8,24.8,0.25,2210,0.072,38.2,
48,8400,65.7,41.1,22.9,0.0,0.348,93,0,-0.1,8400,68.9,43.1,22.9,0.0,0.348,93,0,-0.1,8400,-0.1,-0.1,98.9,0.0,54.5,-0.1,13.1,0,8400,1333,0,0,0,81,68,84,71,8400,0,93,0,0,0,0,0,0,8400,22.9,235.7,212.8,0.750,0.0,41,54.5,-0.1,8400,280,300,0,0,0,0,0,0,8400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,3.740,2.835,1,4,31.1,0.400,1,0,48,1.049,29.30,78.8,24.8,0.25,2210,0.072,38.2,
49,8500,66.1,40.8,24.3,0.0,0.368,93,0,-0.1,8500,69.3,42.8,24.3,0.0,0.368,93,0,-0.1,8500,-0.1,-0.1,98.9,0.0,54.5,-0.1,13.1,0,8500,1340,0,0,0,81,68,84,71,8500,0,93,0,0,0,0,0,0,8500,24.3,236.0,211.7,0.750,0.0,42,54.5,-0.1,8500,279,300,0,0,0,0,0,0,8500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,3.740,2.835,1,4,31.1,0.400,1,0,49,1.049,29.30,78.8,24.8,0.25,2210,0.072,38.2,
50,8600,66.5,40.6,24.6,0.0,0.370,93,0,-0.1,8600,69.7,42.6,24.6,0.0,0.370,93,0,-0.1,8600,-0.1,-0.1,99.0,0.0,54.5,-0.1,13.1,0,8600,1347,0,0,0,81,68,84,71,8600,0,93,0,0,0,0,0,0,8600,24.6,235.6,211.0,0.750,0.0,42,54.5,-0.1,8600,281,300,0,0,0,0,0,0,8600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,3.740,2.835,1,4,31.1,0.400,1,0,50,1.049,29.30,78.8,24.8,0.25,2210,0.072,38.2,
51,8700,67.3,40.6,25.1,0.0,0.373,92,0,-0.1,8700,70.5,42.6,25.1,0.0,0.373,92,0,-0.1,8700,-0.1,0.0,99.1,0.0,54.5,-0.1,13.1,0,8700,1354,0,0,0,81,68,84,71,8700,0,92,0,0,0,0,0,0,8700,25.1,235.7,210.7,0.750,0.0,43,54.5,-0.1,8700,292,300,0,0,0,0,0,0,8700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,3.740,2.835,1,4,31.1,0.400,1,0,51,1.049,29.30,78.8,24.8,0.25,2210,0.072,38.2,
52,8800,67.8,40.5,26.0,0.0,0.384,92,0,-0.1,8800,71.1,42.4,26.0,0.0,0.384,92,0,-0.1,8800,-0.1,0.0,99.1,0.0,54.5,-0.1,13.1,0,8800,1360,0,0,0,81,68,84,71,8800,0,92,0,0,0,0,0,0,8800,26.0,237.6,211.6,0.750,0.0,44,54.5,-0.1,8800,297,300,0,0,0,0,0,0,8800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,3.740,2.835,1,4,31.1,0.400,1,0,52,1.049,29.30,78.8,24.8,0.25,2210,0.072,38.2,
53,8900,67.8,40.0,26.2,0.0,0.387,92,0,-0.1,8900,71.0,41.9,26.2,0.0,0.387,92,0,-0.1,8900,-0.1,-0.1,99.0,0.0,54.5,-0.1,13.1,0,8900,1365,0,0,0,81,68,84,72,8900,0,92,0,0,0,0,0,0,8900,26.2,240.6,214.4,0.750,0.0,44,54.5,-0.1,8900,293,300,0,0,0,0,0,0,8900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53,3.740,2.835,1,4,31.1,0.400,1,0,53,1.049,29.30,78.8,24.8,0.25,2210,0.072,38.2,
54,9000,67.8,39.6,26.3,0.0,0.388,92,0,-0.1,9000,71.1,41.5,26.3,0.0,0.388,92,0,-0.1,9000,-0.1,-0.1,98.9,0.0,54.5,-0.1,13.1,0,9000,1370,0,0,0,81,68,84,72,9000,0,92,0,0,0,0,0,0,9000,26.3,242.5,216.2,0.750,0.0,45,54.5,-0.1,9000,292,300,0,0,0,0,0,0,9000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54,3.740,2.835,1,4,31.1,0.400,1,0,54,1.049,29.30,78.8,24.8,0.25,2210,0.072,38.2,
55,9100,67.8,39.1,26.4,0.0,0.390,92,0,-0.1,9100,71.1,41.0,26.4,0.0,0.390,92,0,-0.1,9100,-0.1,-0.1,98.8,-0.1,54.5,-0.1,13.1,0,9100,1374,0,0,0,81,68,84,72,9100,0,92,0,0,0,0,0,0,9100,26.4,243.0,216.6,0.750,0.0,45,54.5,-0.1,9100,290,300,0,0,0,0,0,0,9100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,3.740,2.835,1,4,31.1,0.400,1,0,55,1.049,29.30,78.8,24.8,0.25,2210,0.072,38.2,
56,9200,68.1,38.9,25.4,0.0,0.373,92,0,-0.1,9200,71.4,40.8,25.4,0.0,0.373,92,0,-0.1,9200,-0.1,-0.2,98.7,-0.1,54.5,-0.1,13.1,0,9200,1379,0,0,0,81,68,84,72,9200,0,92,0,0,0,0,0,0,9200,25.4,242.8,217.4,0.750,0.0,46,54.5,-0.1,9200,295,300,0,0,0,0,0,0,9200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,3.740,2.835,1,4,31.1,0.400,1,0,56,1.049,29.30,78.8,24.8,0.25,2210,0.072,38.2,
57,9300,68.4,38.6,25.5,0.0,0.373,92,0,-0.1,9300,71.7,40.5,25.5,0.0,0.373,92,0,-0.1,9300,-0.1,-0.2,98.5,-0.1,54.5,-0.1,13.1,0,9300,1384,0,0,0,81,68,84,72,9300,0,92,0,0,0,0,0,0,9300,25.5,242.0,216.5,0.750,0.0,47,54.5,-0.1,9300,301,300,0,0,0,0,0,0,9300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57,3.740,2.835,1,4,31.1,0.400,1,0,57,1.049,29.30,78.8,24.8,0.25,2210,0.072,38.2,
58,9400,68.2,38.1,26.9,0.0,0.394,91,0,-0.1,9400,71.5,40.0,26.9,0.0,0.394,91,0,-0.1,9400,-0.1,-0.2,98.4,-0.1,54.5,-0.1,13.1,0,9400,1387,0,0,0,81,68,84,72,9400,0,91,0,0,0,0,0,0,9400,26.9,242.0,215.1,0.750,0.0,47,54.5,-0.1,9400,298,300,0,0,0,0,0,0,9400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58,3.740,2.835,1,4,31.1,0.400,1,0,58,1.049,29.30,78.8,24.8,0.25,2210,0.072,38.2,
59,9500,67.1,37.1,27.5,0.0,0.410,91,0,-0.1,9500,70.4,38.9,27.5,0.0,0.410,91,0,-0.1,9500,-0.1,-0.3,98.3,-0.1,54.5,-0.1,13.1,0,9500,1391,0,0,0,81,68,84,72,9500,0,91,0,0,0,0,0,0,9500,27.5,241.7,214.2,0.750,0.0,48,54.5,-0.1,9500,282,300,0,0,0,0,0,0,9500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59,3.740,2.835,1,4,31.1,0.400,1,0,59,1.049,29.30,78.8,24.8,0.25,2210,0.072,38.2,
60,9600,66.1,36.2,28.5,0.0,0.431,91,0,-0.1,9600,69.3,37.9,28.5,0.0,0.431,91,0,-0.1,9600,-0.1,-0.3,98.3,-0.1,54.5,-0.1,13.1,0,9600,1393,0,0,0,81,68,84,72,9600,0,91,0,0,0,0,0,0,9600,28.5,242.3,213.8,0.750,0.0,48,54.5,-0.1,9600,273,300,0,0,0,0,0,0,9600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60,3.740,2.835,1,4,31.1,0.400,1,0,60,1.049,29.30,78.8,24.8,0.25,2210,0.072,38.2,
61,9700,66.8,36.2,30.4,0.0,0.454,92,0,-0.1,9700,70.1,37.9,30.4,0.0,0.454,92,0,-0.1,9700,-0.1,-0.2,98.5,-0.1,54.5,-0.1,13.1,0,9700,1394,0,0,0,81,68,84,72,9700,0,92,0,0,0,0,0,0,9700,30.4,242.7,212.4,0.750,0.0,48,54.5,-0.1,9700,293,300,0,0,0,0,0,0,9700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61,3.740,2.835,1,4,31.1,0.400,1,0,61,1.049,29.30,78.8,24.8,0.25,2210,0.072,38.2,
62,9800,67.0,35.9,31.3,0.0,0.468,92,0,-0.1,9800,70.2,37.6,31.3,0.0,0.468,92,0,-0.1,9800,-0.1,-0.2,98.6,-0.1,54.5,-0.1,13.1,0,9800,1394,0,0,0,81,68,84,73,9800,0,92,0,0,0,0,0,0,9800,31.3,243.5,212.1,0.750,0.0,48,54.5,-0.1,9800,298,300,0,0,0,0,0,0,9800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62,3.740,2.835,1,4,31.1,0.400,1,0,62,1.049,29.30,78.8,24.8,0.25,2210,0.072,38.2,
63,9900,66.6,35.4,31.5,0.0,0.472,92,0,-0.1,9900,69.9,37.1,31.5,0.0,0.472,92,0,-0.1,9900,-0.1,-0.1,98.7,-0.1,54.5,-0.1,13.1,0,9900,1394,0,0,0,81,68,84,73,9900,0,92,0,0,0,0,0,0,9900,31.5,243.6,212.2,0.750,0.0,48,54.5,-0.1,9900,293,300,0,0,0,0,0,0,9900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63,3.740,2.835,1,4,31.1,0.400,1,0,63,1.049,29.30,78.8,24.8,0.25,2210,0.072,38.2,
64,10000,65.8,34.5,31.1,0.0,0.473,92,0,-0.1,10000,69.0,36.2,31.1,0.0,0.473,92,0,-0.1,10000,-0.1,-0.1,98.8,-0.1,54.5,-0.1,13.1,0,10000,1392,0,0,0,81,68,84,73,10000,0,92,0,0,0,0,0,0,10000,31.1,243.7,212.6,0.750,0.0,49,54.5,-0.1,10000,281,300,0,0,0,0,0,0,10000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64,3.740,2.835,1,4,31.1,0.400,1,0,64,1.049,29.30,78.8,24.8,0.25,2210,0.072,38.2,
65,10100,65.8,34.2,31.7,0.0,0.482,92,0,-0.1,10100,69.0,35.9,31.7,0.0,0.482,92,0,-0.1,10100,-0.1,-0.1,98.9,0.0,54.5,-0.1,13.1,0,10100,1392,0,0,0,81,68,84,73,10100,0,92,0,0,0,0,0,0,10100,31.7,243.6,211.9,0.750,0.0,49,54.5,-0.1,10100,289,300,0,0,0,0,0,0,10100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65,3.740,2.835,1,4,31.1,0.400,1,0,65,1.049,29.30,78.8,24.8,0.25,2210,0.072,38.2,
66,10200,65.1,33.5,31.0,0.0,0.476,92,0,-0.1,10200,68.2,35.1,31.0,0.0,0.476,92,0,-0.1,10200,-0.1,-0.1,98.9,0.0,54.5,-0.1,13.1,0,10200,1393,0,0,0,81,69,84,74,10200,0,92,0,0,0,0,0,0,10200,31.0,241.2,210.2,0.750,0.0,50,54.5,-0.1,10200,281,300,0,0,0,0,0,0,10200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,3.740,2.835,1,4,31.1,0.400,1,0,66,1.049,29.30,78.8,24.8,0.25,2210,0.072,38.2,

