Line,EngSpd,EngPwr,EngTrq,NetFlo,Air_1s,BSFC  ,CoolOt,OilSmp,Oil_P ,EngSpd,STPPwr,STPTrq,NetFlo,Air_1s,BSFC  ,CoolOt,OilSmp,Oil_P ,EngSpd,Oil_P ,Man_P ,MAP   ,BoostP,FuelP1,FuelP2,Batt_V,------,EngSpd,Exh_1 ,Exh_2 ,Exh_3 ,Exh_4 ,Bear1T,Bear2T,Loss1T,LossT2,EngSpd,OilSmp,CoolOt,------,------,------,------,------,------,EngSpd,NetFlo,GasOut,GasIn ,FuelSG,Air_1s,DeltaT,FuelP1,FuelP2,EngSpd,Accel ,Rate  ,------,------,------,------,------,------,EngSpd,AFR_1 ,AFR_2 ,AFR_3 ,AFR_4 ,AFR_5 ,AFR_6 ,AFR_7 ,AFR_8 ,LineNo,EngBor,EngStr,EngCyl,EngCyc,Displ ,Inrtia,InrCor,------,LineNo,STPCor,Baro_P,AirInT,Humidy,Vap_P ,DenAlt,AirDen,WatGrn,
13,4700,29.7,33.2,8.0,0.0,0.268,94,0,-0.2,4700,31.4,35.1,8.0,0.0,0.268,94,0,-0.2,4700,-0.2,-0.3,97.9,-0.1,54.8,-0.2,13.1,0,4700,1138,0,0,0,79,69,80,68,4700,0,94,0,0,0,0,0,0,4700,8.0,259.3,251.4,0.750,0.0,32,54.8,-0.2,4700,347,300,0,0,0,0,0,0,4700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,3.740,2.835,1,4,31.1,0.400,1,0,13,1.058,29.22,75.1,58.8,0.52,2180,0.072,80.5,
14,4800,30.3,33.1,9.0,0.0,0.297,94,0,-0.3,4800,32.0,35.0,9.0,0.0,0.297,94,0,-0.3,4800,-0.3,-0.3,97.9,-0.1,54.7,-0.2,13.1,0,4800,1140,0,0,0,79,69,80,68,4800,0,94,0,0,0,0,0,0,4800,9.0,259.3,250.3,0.750,0.0,31,54.7,-0.2,4800,348,300,0,0,0,0,0,0,4800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,3.740,2.835,1,4,31.1,0.400,1,0,14,1.058,29.22,75.1,58.8,0.52,2180,0.072,80.5,
15,4900,30.6,32.8,9.5,0.0,0.311,94,0,-0.3,4900,32.4,34.7,9.5,0.0,0.311,94,0,-0.3,4900,-0.3,-0.3,98.0,-0.1,54.7,-0.2,13.1,0,4900,1142,0,0,0,79,69,80,68,4900,0,94,0,0,0,0,0,0,4900,9.5,259.2,249.7,0.750,0.0,31,54.7,-0.2,4900,340,300,0,0,0,0,0,0,4900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,3.740,2.835,1,4,31.1,0.400,1,0,15,1.058,29.22,75.1,58.8,0.52,2180,0.072,80.5,
16,5000,30.9,32.5,9.1,0.0,0.293,95,0,-0.2,5000,32.7,34.3,9.1,0.0,0.293,95,0,-0.2,5000,-0.2,-0.3,98.0,-0.1,54.7,-0.2,13.1,0,5000,1145,0,0,0,79,69,80,68,5000,0,95,0,0,0,0,0,0,5000,9.1,259.1,250.0,0.750,0.0,31,54.7,-0.2,5000,330,300,0,0,0,0,0,0,5000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,3.740,2.835,1,4,31.1,0.400,1,0,16,1.058,29.22,75.1,58.8,0.52,2180,0.072,80.5,
17,5100,31.8,32.8,9.7,0.0,0.306,95,0,-0.2,5100,33.6,34.6,9.7,0.0,0.306,95,0,-0.2,5100,-0.2,-0.3,98.0,-0.1,54.7,-0.2,13.1,0,5100,1148,0,0,0,79,69,80,68,5100,0,95,0,0,0,0,0,0,5100,9.7,260.2,250.5,0.750,0.0,31,54.7,-0.2,5100,336,300,0,0,0,0,0,0,5100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,3.740,2.835,1,4,31.1,0.400,1,0,17,1.058,29.22,75.1,58.8,0.52,2180,0.072,80.5,
18,5200,33.1,33.5,9.7,0.0,0.294,95,0,-0.2,5200,35.0,35.4,9.7,0.0,0.294,95,0,-0.2,5200,-0.2,-0.3,98.1,-0.1,54.7,-0.2,13.1,0,5200,1151,0,0,0,79,69,80,68,5200,0,95,0,0,0,0,0,0,5200,9.7,261.4,251.7,0.750,0.0,31,54.7,-0.2,5200,346,300,0,0,0,0,0,0,5200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,3.740,2.835,1,4,31.1,0.400,1,0,18,1.058,29.22,75.1,58.8,0.52,2180,0.072,80.5,
19,5300,34.7,34.4,9.1,0.0,0.263,95,0,-0.2,5300,36.7,36.4,9.1,0.0,0.263,95,0,-0.2,5300,-0.2,-0.2,98.2,-0.1,54.7,-0.2,13.1,0,5300,1155,0,0,0,79,69,80,68,5300,0,95,0,0,0,0,0,0,5300,9.1,261.0,251.8,0.750,0.0,31,54.7,-0.2,5300,355,300,0,0,0,0,0,0,5300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,3.740,2.835,1,4,31.1,0.400,1,0,19,1.058,29.22,75.1,58.8,0.52,2180,0.072,80.5,
20,5400,36.2,35.2,8.9,0.0,0.247,96,0,-0.2,5400,38.3,37.2,8.9,0.0,0.247,96,0,-0.2,5400,-0.2,-0.2,98.2,-0.1,54.7,-0.2,13.1,0,5400,1158,0,0,0,79,69,80,69,5400,0,96,0,0,0,0,0,0,5400,8.9,259.0,250.0,0.750,0.0,31,54.7,-0.2,5400,352,300,0,0,0,0,0,0,5400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,3.740,2.835,1,4,31.1,0.400,1,0,20,1.058,29.22,75.1,58.8,0.52,2180,0.072,80.5,
21,5500,36.6,35.0,8.4,0.0,0.229,96,0,-0.2,5500,38.7,37.0,8.4,0.0,0.229,96,0,-0.2,5500,-0.2,-0.2,98.1,-0.1,54.7,-0.3,13.1,0,5500,1163,0,0,0,79,69,80,69,5500,0,96,0,0,0,0,0,0,5500,8.4,255.5,247.1,0.750,0.0,30,54.7,-0.3,5500,315,300,0,0,0,0,0,0,5500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,3.740,2.835,1,4,31.1,0.400,1,0,21,1.058,29.22,75.1,58.8,0.52,2180,0.072,80.5,
22,5600,36.5,34.2,9.5,0.0,0.259,96,0,-0.2,5600,38.6,36.2,9.5,0.0,0.259,96,0,-0.2,5600,-0.2,-0.2,98.1,-0.1,54.7,-0.3,13.1,0,5600,1169,0,0,0,79,69,80,69,5600,0,96,0,0,0,0,0,0,5600,9.5,254.0,244.5,0.750,0.0,30,54.7,-0.3,5600,269,300,0,0,0,0,0,0,5600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,3.740,2.835,1,4,31.1,0.400,1,0,22,1.058,29.22,75.1,58.8,0.52,2180,0.072,80.5,
23,5700,38.3,35.3,11.3,0.0,0.295,96,0,-0.2,5700,40.5,37.4,11.3,0.0,0.295,96,0,-0.2,5700,-0.2,-0.3,98.0,-0.1,54.7,-0.3,13.1,0,5700,1176,0,0,0,79,69,80,69,5700,0,96,0,0,0,0,0,0,5700,11.3,255.6,244.3,0.750,0.0,31,54.7,-0.3,5700,296,300,0,0,0,0,0,0,5700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,3.740,2.835,1,4,31.1,0.400,1,0,23,1.058,29.22,75.1,58.8,0.52,2180,0.072,80.5,
24,5800,39.6,35.9,13.1,0.0,0.331,96,0,-0.2,5800,41.9,38.0,13.1,0.0,0.331,96,0,-0.2,5800,-0.2,-0.3,98.0,-0.1,54.7,-0.3,13.1,0,5800,1181,0,0,0,79,69,80,69,5800,0,96,0,0,0,0,0,0,5800,13.1,257.5,244.4,0.750,0.0,31,54.7,-0.3,5800,306,300,0,0,0,0,0,0,5800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,3.740,2.835,1,4,31.1,0.400,1,0,24,1.057,29.22,75.1,58.8,0.52,2179,0.072,80.4,
25,5900,40.8,36.3,12.5,0.0,0.305,96,0,-0.2,5900,43.1,38.4,12.5,0.0,0.305,96,0,-0.2,5900,-0.2,-0.3,97.9,-0.2,54.6,-0.2,13.1,0,5900,1186,0,0,0,79,68,80,69,5900,0,96,0,0,0,0,0,0,5900,12.5,256.7,244.2,0.750,0.0,31,54.6,-0.2,5900,310,300,0,0,0,0,0,0,5900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,3.740,2.835,1,4,31.1,0.400,1,0,25,1.057,29.22,75.1,58.8,0.52,2179,0.072,80.4,
26,6000,41.3,36.2,11.8,0.0,0.286,96,0,-0.2,6000,43.7,38.2,11.8,0.0,0.286,96,0,-0.2,6000,-0.2,-0.3,97.9,-0.2,54.6,-0.2,13.1,0,6000,1190,0,0,0,79,68,80,69,6000,0,96,0,0,0,0,0,0,6000,11.8,255.7,243.9,0.750,0.0,32,54.6,-0.2,6000,298,300,0,0,0,0,0,0,6000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,3.740,2.835,1,4,31.1,0.400,1,0,26,1.057,29.22,75.1,58.8,0.52,2179,0.072,80.4,
27,6100,43.5,37.5,12.5,0.0,0.287,96,0,-0.2,6100,46.0,39.6,12.5,0.0,0.287,96,0,-0.2,6100,-0.2,-0.3,97.9,-0.2,54.6,-0.2,13.1,0,6100,1193,0,0,0,79,68,81,69,6100,0,96,0,0,0,0,0,0,6100,12.5,256.4,243.9,0.750,0.0,32,54.6,-0.2,6100,327,300,0,0,0,0,0,0,6100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,3.740,2.835,1,4,31.1,0.400,1,0,27,1.057,29.22,75.1,58.8,0.52,2179,0.072,80.4,
28,6200,45.5,38.5,13.5,0.0,0.297,96,0,-0.2,6200,48.1,40.7,13.5,0.0,0.297,96,0,-0.2,6200,-0.2,-0.3,97.9,-0.2,54.7,-0.3,13.1,0,6200,1196,0,0,0,79,68,81,69,6200,0,96,0,0,0,0,0,0,6200,13.5,257.3,243.8,0.750,0.0,32,54.7,-0.3,6200,338,300,0,0,0,0,0,0,6200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,3.740,2.835,1,4,31.1,0.400,1,0,28,1.057,29.22,75.1,58.8,0.52,2179,0.072,80.4,
29,6300,46.8,39.0,14.7,0.0,0.314,96,0,-0.2,6300,49.5,41.3,14.7,0.0,0.314,96,0,-0.2,6300,-0.2,-0.3,97.9,-0.1,54.7,-0.3,13.1,0,6300,1198,0,0,0,79,68,80,69,6300,0,96,0,0,0,0,0,0,6300,14.7,257.2,242.5,0.750,0.0,32,54.7,-0.3,6300,329,300,0,0,0,0,0,0,6300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,3.740,2.835,1,4,31.1,0.400,1,0,29,1.057,29.22,75.1,58.8,0.52,2179,0.072,80.4,
30,6400,47.9,39.3,16.5,0.0,0.345,95,0,-0.2,6400,50.7,41.6,16.5,0.0,0.345,95,0,-0.2,6400,-0.2,-0.3,98.0,-0.1,54.7,-0.3,13.1,0,6400,1203,0,0,0,79,69,80,69,6400,0,95,0,0,0,0,0,0,6400,16.5,256.0,239.5,0.750,0.0,33,54.7,-0.3,6400,309,300,0,0,0,0,0,0,6400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,3.740,2.835,1,4,31.1,0.400,1,0,30,1.057,29.22,75.1,58.8,0.52,2179,0.072,80.4,
31,6500,49.0,39.6,16.7,0.0,0.341,94,0,-0.2,6500,51.8,41.8,16.7,0.0,0.341,94,0,-0.2,6500,-0.2,-0.3,97.9,-0.1,54.7,-0.3,13.1,0,6500,1208,0,0,0,79,69,80,69,6500,0,94,0,0,0,0,0,0,6500,16.7,256.5,239.8,0.750,0.0,34,54.7,-0.3,6500,295,300,0,0,0,0,0,0,6500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,3.740,2.835,1,4,31.1,0.400,1,0,31,1.057,29.22,75.1,58.8,0.52,2179,0.072,80.4,
32,6600,50.6,40.2,16.3,0.0,0.323,94,0,-0.2,6600,53.5,42.5,16.3,0.0,0.323,94,0,-0.2,6600,-0.2,-0.3,97.8,-0.2,54.7,-0.3,13.1,0,6600,1215,0,0,0,79,69,80,69,6600,0,94,0,0,0,0,0,0,6600,16.3,256.9,240.5,0.750,0.0,35,54.7,-0.3,6600,296,300,0,0,0,0,0,0,6600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,3.740,2.835,1,4,31.1,0.400,1,0,32,1.057,29.22,75.1,58.8,0.52,2179,0.072,80.4,
33,6700,51.9,40.7,17.0,0.0,0.328,93,0,-0.2,6700,54.9,43.0,17.0,0.0,0.328,93,0,-0.2,6700,-0.2,-0.4,97.7,-0.2,54.7,-0.3,13.1,0,6700,1222,0,0,0,79,69,80,69,6700,0,93,0,0,0,0,0,0,6700,17.0,257.1,240.1,0.750,0.0,36,54.7,-0.3,6700,295,300,0,0,0,0,0,0,6700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,3.740,2.835,1,4,31.1,0.400,1,0,33,1.057,29.22,75.1,58.8,0.52,2179,0.072,80.4,
34,6800,53.2,41.1,18.4,0.0,0.346,93,0,-0.2,6800,56.2,43.4,18.4,0.0,0.346,93,0,-0.2,6800,-0.2,-0.4,97.7,-0.2,54.6,-0.3,13.1,0,6800,1229,0,0,0,79,69,80,69,6800,0,93,0,0,0,0,0,0,6800,18.4,257.7,239.3,0.750,0.0,36,54.6,-0.3,6800,295,300,0,0,0,0,0,0,6800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,3.740,2.835,1,4,31.1,0.400,1,0,34,1.057,29.22,75.1,58.8,0.52,2179,0.072,80.4,
35,6900,54.1,41.1,19.5,0.0,0.360,93,0,-0.2,6900,57.2,43.5,19.5,0.0,0.360,93,0,-0.2,6900,-0.2,-0.4,97.8,-0.2,54.6,-0.3,13.1,0,6900,1236,0,0,0,79,69,80,69,6900,0,93,0,0,0,0,0,0,6900,19.5,258.1,238.6,0.750,0.0,37,54.6,-0.3,6900,291,300,0,0,0,0,0,0,6900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,3.740,2.835,1,4,31.1,0.400,1,0,35,1.057,29.22,75.1,58.8,0.52,2179,0.072,80.4,
36,7000,54.3,40.8,20.4,0.0,0.375,93,0,-0.3,7000,57.5,43.1,20.4,0.0,0.375,93,0,-0.3,7000,-0.3,-0.3,97.9,-0.2,54.6,-0.3,13.1,0,7000,1242,0,0,0,79,69,80,69,7000,0,93,0,0,0,0,0,0,7000,20.4,257.8,237.4,0.750,0.0,37,54.6,-0.3,7000,279,300,0,0,0,0,0,0,7000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,3.740,2.835,1,4,31.1,0.400,1,0,36,1.057,29.22,75.1,58.8,0.52,2179,0.072,80.4,
37,7100,55.1,40.8,20.4,0.0,0.371,93,0,-0.3,7100,58.3,43.1,20.4,0.0,0.371,93,0,-0.3,7100,-0.3,-0.3,98.0,-0.1,54.6,-0.2,13.1,0,7100,1248,0,0,0,79,69,80,69,7100,0,93,0,0,0,0,0,0,7100,20.4,256.5,236.0,0.750,0.0,37,54.6,-0.2,7100,286,300,0,0,0,0,0,0,7100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,3.740,2.835,1,4,31.1,0.400,1,0,37,1.057,29.22,75.0,58.8,0.52,2178,0.072,80.4,
38,7200,56.0,40.8,20.8,0.0,0.372,93,0,-0.2,7200,59.2,43.2,20.8,0.0,0.372,93,0,-0.2,7200,-0.2,-0.3,98.1,-0.1,54.6,-0.2,13.1,0,7200,1254,0,0,0,79,69,80,69,7200,0,93,0,0,0,0,0,0,7200,20.8,255.8,235.0,0.750,0.0,37,54.6,-0.2,7200,295,300,0,0,0,0,0,0,7200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,3.740,2.835,1,4,31.1,0.400,1,0,38,1.057,29.22,75.0,58.8,0.52,2178,0.072,80.4,
39,7300,56.3,40.5,21.9,0.0,0.388,94,0,-0.2,7300,59.5,42.8,21.9,0.0,0.388,94,0,-0.2,7300,-0.2,-0.3,98.0,-0.1,54.6,-0.2,13.1,0,7300,1258,0,0,0,79,68,80,69,7300,0,94,0,0,0,0,0,0,7300,21.9,254.9,233.1,0.750,0.0,36,54.6,-0.2,7300,289,300,0,0,0,0,0,0,7300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,3.740,2.835,1,4,31.1,0.400,1,0,39,1.057,29.22,75.0,58.8,0.52,2178,0.072,80.4,
40,7400,57.0,40.4,23.5,0.0,0.413,95,0,-0.2,7400,60.3,42.8,23.5,0.0,0.413,95,0,-0.2,7400,-0.2,-0.3,97.9,-0.1,54.6,-0.2,13.1,0,7400,1263,0,0,0,79,68,80,70,7400,0,95,0,0,0,0,0,0,7400,23.5,254.6,231.1,0.750,0.0,36,54.6,-0.2,7400,292,300,0,0,0,0,0,0,7400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,3.740,2.835,1,4,31.1,0.400,1,0,40,1.057,29.22,75.0,58.8,0.52,2178,0.072,80.4,
41,7500,58.4,40.9,23.7,0.0,0.405,96,0,-0.2,7500,61.8,43.3,23.7,0.0,0.405,96,0,-0.2,7500,-0.2,-0.3,98.0,-0.1,54.6,-0.2,13.1,0,7500,1268,0,0,0,79,68,80,70,7500,0,96,0,0,0,0,0,0,7500,23.7,254.8,231.1,0.750,0.0,35,54.6,-0.2,7500,308,300,0,0,0,0,0,0,7500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41,3.740,2.835,1,4,31.1,0.400,1,0,41,1.057,29.22,75.0,58.8,0.52,2178,0.072,80.4,
42,7600,60.3,41.7,22.5,0.0,0.373,96,0,-0.2,7600,63.7,44.1,22.5,0.0,0.373,96,0,-0.2,7600,-0.2,-0.3,98.0,-0.1,54.6,-0.2,13.1,0,7600,1274,0,0,0,79,68,80,70,7600,0,96,0,0,0,0,0,0,7600,22.5,255.1,232.6,0.750,0.0,35,54.6,-0.2,7600,327,300,0,0,0,0,0,0,7600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,3.740,2.835,1,4,31.1,0.400,1,0,42,1.057,29.22,75.0,58.8,0.52,2178,0.072,80.4,
43,7700,61.2,41.8,22.3,0.0,0.364,95,0,-0.2,7700,64.8,44.2,22.3,0.0,0.364,95,0,-0.2,7700,-0.2,-0.3,98.0,-0.1,54.6,-0.2,13.1,0,7700,1279,0,0,0,79,68,80,70,7700,0,95,0,0,0,0,0,0,7700,22.3,255.1,232.8,0.750,0.0,36,54.6,-0.2,7700,321,300,0,0,0,0,0,0,7700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,3.740,2.835,1,4,31.1,0.400,1,0,43,1.057,29.22,75.0,58.8,0.52,2178,0.072,80.4,
