Line,EngSpd,EngPwr,EngTrq,NetFlo,Air_1s,BSFC  ,CoolOt,OilSmp,Oil_P ,EngSpd,STPPwr,STPTrq,NetFlo,Air_1s,BSFC  ,CoolOt,OilSmp,Oil_P ,EngSpd,Oil_P ,Man_P ,MAP   ,BoostP,FuelP1,FuelP2,Batt_V,------,EngSpd,Exh_1 ,Exh_2 ,Exh_3 ,Exh_4 ,Bear1T,Bear2T,Loss1T,LossT2,EngSpd,OilSmp,CoolOt,------,------,------,------,------,------,EngSpd,NetFlo,GasOut,GasIn ,FuelSG,Air_1s,DeltaT,FuelP1,FuelP2,EngSpd,Accel ,Rate  ,------,------,------,------,------,------,EngSpd,AFR_1 ,AFR_2 ,AFR_3 ,AFR_4 ,AFR_5 ,AFR_6 ,AFR_7 ,AFR_8 ,LineNo,EngBor,EngStr,EngCyl,EngCyc,Displ ,Inrtia,InrCor,------,LineNo,STPCor,Baro_P,AirInT,Humidy,Vap_P ,DenAlt,AirDen,WatGrn,
10,4400,27.0,32.3,7.7,0.0,0.283,97,0,-0.3,4400,28.7,34.2,7.7,0.0,0.283,97,0,-0.3,4400,-0.3,-0.5,97.1,-0.3,54.5,-0.3,13.1,0,4400,0,0,0,0,80,69,82,69,4400,0,97,0,0,0,0,0,0,4400,7.7,230.4,222.7,0.750,0.0,39,54.5,-0.3,4400,246,300,0,0,0,0,0,0,4400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,3.740,2.835,1,4,31.1,0.400,1,0,10,1.061,29.19,75.8,61.9,0.56,2283,0.072,86.8,
11,4500,28.1,32.8,8.1,0.0,0.289,97,0,-0.3,4500,29.8,34.8,8.1,0.0,0.289,97,0,-0.3,4500,-0.3,-0.5,97.2,-0.2,54.5,-0.3,13.1,0,4500,0,0,0,0,80,70,82,69,4500,0,97,0,0,0,0,0,0,4500,8.1,230.2,222.1,0.750,0.0,40,54.5,-0.3,4500,279,300,0,0,0,0,0,0,4500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,3.740,2.835,1,4,31.1,0.400,1,0,11,1.061,29.19,75.8,61.9,0.56,2283,0.072,86.8,
12,4600,28.8,32.9,7.4,0.0,0.255,97,0,-0.4,4600,30.6,34.9,7.4,0.0,0.255,97,0,-0.4,4600,-0.4,-0.5,97.2,-0.2,54.5,-0.3,13.1,0,4600,0,0,0,0,80,70,82,69,4600,0,97,0,0,0,0,0,0,4600,7.4,229.0,221.6,0.750,0.0,40,54.5,-0.3,4600,300,300,0,0,0,0,0,0,4600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,3.740,2.835,1,4,31.1,0.400,1,0,12,1.061,29.19,75.8,61.9,0.56,2283,0.072,86.8,
13,4700,29.2,32.6,6.5,0.0,0.223,97,0,-0.3,4700,31.0,34.6,6.5,0.0,0.223,97,0,-0.3,4700,-0.3,-0.5,97.1,-0.3,54.5,-0.3,13.1,0,4700,0,0,0,0,80,70,82,69,4700,0,97,0,0,0,0,0,0,4700,6.5,228.5,222.0,0.750,0.0,40,54.5,-0.3,4700,305,300,0,0,0,0,0,0,4700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,3.740,2.835,1,4,31.1,0.400,1,0,13,1.061,29.19,75.8,61.8,0.56,2283,0.072,86.8,
14,4800,30.0,32.8,7.1,0.0,0.236,98,0,-0.3,4800,31.8,34.8,7.1,0.0,0.236,98,0,-0.3,4800,-0.3,-0.5,97.1,-0.3,54.5,-0.3,13.1,0,4800,0,0,0,0,80,70,82,69,4800,0,98,0,0,0,0,0,0,4800,7.1,229.3,222.2,0.750,0.0,39,54.5,-0.3,4800,324,300,0,0,0,0,0,0,4800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,3.740,2.835,1,4,31.1,0.400,1,0,14,1.061,29.19,75.8,61.8,0.56,2283,0.072,86.7,
15,4900,31.4,33.7,8.7,0.0,0.277,98,0,-0.3,4900,33.3,35.7,8.7,0.0,0.277,98,0,-0.3,4900,-0.3,-0.5,97.0,-0.3,54.5,-0.3,13.1,0,4900,0,0,0,0,80,70,82,69,4900,0,98,0,0,0,0,0,0,4900,8.7,232.2,223.5,0.750,0.0,39,54.5,-0.3,4900,356,300,0,0,0,0,0,0,4900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,3.740,2.835,1,4,31.1,0.400,1,0,15,1.061,29.19,75.8,61.8,0.56,2283,0.072,86.7,
16,5000,32.6,34.3,9.4,0.0,0.289,99,0,-0.3,5000,34.6,36.4,9.4,0.0,0.289,99,0,-0.3,5000,-0.3,-0.6,96.9,-0.3,54.5,-0.3,13.1,0,5000,0,0,0,0,80,70,82,69,5000,0,99,0,0,0,0,0,0,5000,9.4,234.1,224.7,0.750,0.0,38,54.5,-0.3,5000,373,300,0,0,0,0,0,0,5000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,3.740,2.835,1,4,31.1,0.400,1,0,16,1.061,29.19,75.8,61.8,0.56,2283,0.072,86.7,
17,5100,33.5,34.5,9.3,0.0,0.277,99,0,-0.3,5100,35.5,36.6,9.3,0.0,0.277,99,0,-0.3,5100,-0.3,-0.6,96.7,-0.3,54.5,-0.3,13.1,0,5100,0,0,0,0,80,70,82,69,5100,0,99,0,0,0,0,0,0,5100,9.3,234.9,225.6,0.750,0.0,39,54.5,-0.3,5100,372,300,0,0,0,0,0,0,5100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,3.740,2.835,1,4,31.1,0.400,1,0,17,1.061,29.19,75.8,61.8,0.56,2283,0.072,86.7,
18,5200,33.4,33.7,9.9,0.0,0.296,99,0,-0.3,5200,35.4,35.8,9.9,0.0,0.296,99,0,-0.3,5200,-0.3,-0.7,96.6,-0.3,54.5,-0.3,13.1,0,5200,0,0,0,0,80,70,82,69,5200,0,99,0,0,0,0,0,0,5200,9.9,234.7,224.8,0.750,0.0,39,54.5,-0.3,5200,337,300,0,0,0,0,0,0,5200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,3.740,2.835,1,4,31.1,0.400,1,0,18,1.061,29.19,75.8,61.8,0.56,2282,0.072,86.6,
19,5300,34.8,34.5,10.7,0.0,0.309,99,0,-0.3,5300,36.9,36.6,10.7,0.0,0.309,99,0,-0.3,5300,-0.3,-0.6,96.7,-0.3,54.5,-0.3,13.1,0,5300,0,0,0,0,80,70,82,69,5300,0,99,0,0,0,0,0,0,5300,10.7,233.4,222.6,0.750,0.0,39,54.5,-0.3,5300,344,300,0,0,0,0,0,0,5300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,3.740,2.835,1,4,31.1,0.400,1,0,19,1.061,29.19,75.8,61.7,0.56,2282,0.072,86.6,
20,5400,36.4,35.4,11.4,0.0,0.314,100,0,-0.3,5400,38.6,37.5,11.4,0.0,0.314,100,0,-0.3,5400,-0.3,-0.6,96.8,-0.3,54.5,-0.3,13.1,0,5400,0,0,0,0,80,70,82,69,5400,0,100,0,0,0,0,0,0,5400,11.4,233.0,221.6,0.750,0.0,38,54.5,-0.3,5400,351,300,0,0,0,0,0,0,5400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,3.740,2.835,1,4,31.1,0.400,1,0,20,1.061,29.19,75.8,61.7,0.56,2281,0.072,86.6,
21,5500,36.7,35.0,10.8,0.0,0.296,101,0,-0.3,5500,38.9,37.1,10.8,0.0,0.296,101,0,-0.3,5500,-0.3,-0.6,97.0,-0.3,54.5,-0.3,13.1,0,5500,0,0,0,0,80,70,82,69,5500,0,101,0,0,0,0,0,0,5500,10.8,232.0,221.1,0.750,0.0,37,54.5,-0.3,5500,312,300,0,0,0,0,0,0,5500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,3.740,2.835,1,4,31.1,0.400,1,0,21,1.061,29.19,75.8,61.7,0.56,2281,0.072,86.6,
22,5600,36.1,33.8,11.0,0.0,0.304,102,0,-0.3,5600,38.3,35.9,11.0,0.0,0.304,102,0,-0.3,5600,-0.3,-0.5,97.2,-0.2,54.5,-0.4,13.1,0,5600,0,0,0,0,80,70,82,70,5600,0,102,0,0,0,0,0,0,5600,11.0,231.5,220.5,0.750,0.0,37,54.5,-0.4,5600,257,300,0,0,0,0,0,0,5600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,3.740,2.835,1,4,31.1,0.400,1,0,22,1.061,29.19,75.8,61.7,0.56,2281,0.072,86.5,
23,5700,37.9,35.0,11.4,0.0,0.301,102,0,-0.3,5700,40.2,37.1,11.4,0.0,0.301,102,0,-0.3,5700,-0.3,-0.5,97.1,-0.3,54.5,-0.4,13.1,0,5700,0,0,0,0,80,70,82,70,5700,0,102,0,0,0,0,0,0,5700,11.4,231.0,219.6,0.750,0.0,37,54.5,-0.4,5700,293,300,0,0,0,0,0,0,5700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,3.740,2.835,1,4,31.1,0.400,1,0,23,1.061,29.19,75.8,61.7,0.56,2281,0.072,86.5,
24,5800,39.8,36.0,12.1,0.0,0.303,102,0,-0.3,5800,42.2,38.2,12.1,0.0,0.303,102,0,-0.3,5800,-0.3,-0.5,97.0,-0.3,54.5,-0.4,13.1,0,5800,0,0,0,0,80,70,82,70,5800,0,102,0,0,0,0,0,0,5800,12.1,230.6,218.5,0.750,0.0,36,54.5,-0.4,5800,322,300,0,0,0,0,0,0,5800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,3.740,2.835,1,4,31.1,0.400,1,0,24,1.061,29.19,75.8,61.7,0.56,2281,0.072,86.5,
25,5900,39.7,35.3,12.9,0.0,0.325,102,0,-0.3,5900,42.1,37.5,12.9,0.0,0.325,102,0,-0.3,5900,-0.3,-0.5,97.1,-0.3,54.5,-0.3,13.1,0,5900,0,0,0,0,80,70,82,70,5900,0,102,0,0,0,0,0,0,5900,12.9,230.4,217.5,0.750,0.0,37,54.5,-0.3,5900,296,300,0,0,0,0,0,0,5900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,3.740,2.835,1,4,31.1,0.400,1,0,25,1.061,29.19,75.8,61.7,0.56,2281,0.072,86.5,
26,6000,39.8,34.9,14.4,0.0,0.361,102,0,-0.3,6000,42.3,37.0,14.4,0.0,0.361,102,0,-0.3,6000,-0.3,-0.5,97.3,-0.2,54.5,-0.3,13.1,0,6000,0,0,0,0,80,70,82,69,6000,0,102,0,0,0,0,0,0,6000,14.4,230.6,216.2,0.750,0.0,37,54.5,-0.3,6000,279,300,0,0,0,0,0,0,6000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,3.740,2.835,1,4,31.1,0.400,1,0,26,1.061,29.19,75.8,61.7,0.56,2281,0.072,86.5,
27,6100,41.8,36.0,13.7,0.0,0.329,101,0,-0.3,6100,44.3,38.2,13.7,0.0,0.329,101,0,-0.3,6100,-0.3,-0.4,97.4,-0.2,54.5,-0.3,13.1,0,6100,0,0,0,0,80,70,82,69,6100,0,101,0,0,0,0,0,0,6100,13.7,230.3,216.6,0.750,0.0,38,54.5,-0.3,6100,311,300,0,0,0,0,0,0,6100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,3.740,2.835,1,4,31.1,0.400,1,0,27,1.061,29.19,75.8,61.7,0.56,2281,0.072,86.5,
28,6200,45.0,38.1,14.1,0.0,0.313,101,0,-0.3,6200,47.7,40.4,14.1,0.0,0.313,101,0,-0.3,6200,-0.3,-0.4,97.4,-0.2,54.5,-0.3,13.1,0,6200,0,0,0,0,80,70,82,70,6200,0,101,0,0,0,0,0,0,6200,14.1,231.3,217.2,0.750,0.0,38,54.5,-0.3,6200,364,300,0,0,0,0,0,0,6200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,3.740,2.835,1,4,31.1,0.400,1,0,28,1.061,29.19,75.8,61.7,0.56,2281,0.072,86.5,
29,6300,47.1,39.2,14.6,0.0,0.310,101,0,-0.3,6300,49.9,41.6,14.6,0.0,0.310,101,0,-0.3,6300,-0.3,-0.5,97.3,-0.2,54.5,-0.3,13.1,0,6300,0,0,0,0,80,70,82,70,6300,0,101,0,0,0,0,0,0,6300,14.6,232.1,217.5,0.750,0.0,38,54.5,-0.3,6300,375,300,0,0,0,0,0,0,6300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,3.740,2.835,1,4,31.1,0.400,1,0,29,1.061,29.19,75.8,61.7,0.56,2281,0.072,86.5,
30,6400,47.0,38.6,16.2,0.0,0.344,101,0,-0.3,6400,49.9,40.9,16.2,0.0,0.344,101,0,-0.3,6400,-0.3,-0.5,97.2,-0.2,54.5,-0.3,13.1,0,6400,0,0,0,0,80,70,82,70,6400,0,101,0,0,0,0,0,0,6400,16.2,232.9,216.8,0.750,0.0,38,54.5,-0.3,6400,324,300,0,0,0,0,0,0,6400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,3.740,2.835,1,4,31.1,0.400,1,0,30,1.061,29.19,75.8,61.7,0.56,2281,0.072,86.5,
31,6500,47.1,38.1,18.4,0.0,0.392,100,0,-0.3,6500,50.0,40.4,18.4,0.0,0.392,100,0,-0.3,6500,-0.3,-0.6,97.0,-0.3,54.5,-0.3,13.1,0,6500,0,0,0,0,80,70,82,70,6500,0,100,0,0,0,0,0,0,6500,18.4,233.0,214.5,0.750,0.0,39,54.5,-0.3,6500,283,300,0,0,0,0,0,0,6500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,3.740,2.835,1,4,31.1,0.400,1,0,31,1.061,29.19,75.8,61.7,0.56,2281,0.072,86.5,
32,6600,49.9,39.7,19.3,0.0,0.387,100,0,-0.3,6600,52.9,42.1,19.3,0.0,0.387,100,0,-0.3,6600,-0.3,-0.6,97.0,-0.3,54.5,-0.3,13.1,0,6600,0,0,0,0,80,70,82,70,6600,0,100,0,0,0,0,0,0,6600,19.3,232.7,213.4,0.750,0.0,40,54.5,-0.3,6600,319,300,0,0,0,0,0,0,6600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,3.740,2.835,1,4,31.1,0.400,1,0,32,1.061,29.19,75.8,61.6,0.56,2281,0.072,86.4,
33,6700,51.3,40.2,19.5,0.0,0.380,100,0,-0.3,6700,54.5,42.7,19.5,0.0,0.380,100,0,-0.3,6700,-0.3,-0.5,97.1,-0.3,54.5,-0.4,13.1,0,6700,0,0,0,0,80,69,82,70,6700,0,100,0,0,0,0,0,0,6700,19.5,232.8,213.3,0.750,0.0,40,54.5,-0.4,6700,319,300,0,0,0,0,0,0,6700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,3.740,2.835,1,4,31.1,0.400,1,0,33,1.061,29.19,75.8,61.6,0.56,2281,0.072,86.4,
34,6800,50.2,38.8,19.3,0.0,0.384,100,0,-0.3,6800,53.3,41.2,19.3,0.0,0.384,100,0,-0.3,6800,-0.3,-0.5,97.2,-0.2,54.5,-0.4,13.1,0,6800,0,0,0,0,81,69,82,70,6800,0,100,0,0,0,0,0,0,6800,19.3,233.7,214.4,0.750,0.0,40,54.5,-0.4,6800,262,300,0,0,0,0,0,0,6800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,3.740,2.835,1,4,31.1,0.400,1,0,34,1.061,29.19,75.8,61.6,0.56,2281,0.072,86.4,
35,6900,51.5,39.2,19.4,0.0,0.376,101,0,-0.3,6900,54.6,41.6,19.4,0.0,0.376,101,0,-0.3,6900,-0.3,-0.5,97.1,-0.3,54.5,-0.4,13.1,0,6900,0,0,0,0,81,69,82,70,6900,0,101,0,0,0,0,0,0,6900,19.4,234.1,214.7,0.750,0.0,40,54.5,-0.4,6900,279,300,0,0,0,0,0,0,6900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,3.740,2.835,1,4,31.1,0.400,1,0,35,1.061,29.19,75.8,61.6,0.56,2281,0.072,86.4,
36,7000,52.5,39.4,18.5,0.0,0.353,102,0,-0.3,7000,55.7,41.8,18.5,0.0,0.353,102,0,-0.3,7000,-0.3,-0.6,97.0,-0.3,54.5,-0.3,13.1,0,7000,0,0,0,0,80,70,82,70,7000,0,102,0,0,0,0,0,0,7000,18.5,232.9,214.4,0.750,0.0,39,54.5,-0.3,7000,288,300,0,0,0,0,0,0,7000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,3.740,2.835,1,4,31.1,0.400,1,0,36,1.061,29.18,75.8,61.6,0.56,2284,0.072,86.4,
37,7100,52.7,39.0,18.4,0.0,0.350,103,0,-0.3,7100,55.9,41.3,18.4,0.0,0.350,103,0,-0.3,7100,-0.3,-0.5,97.0,-0.3,54.5,-0.3,13.1,0,7100,0,0,0,0,80,70,82,70,7100,0,103,0,0,0,0,0,0,7100,18.4,233.0,214.5,0.750,0.0,38,54.5,-0.3,7100,283,300,0,0,0,0,0,0,7100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,3.740,2.835,1,4,31.1,0.400,1,0,37,1.061,29.18,75.7,61.6,0.56,2283,0.072,86.3,
38,7200,53.9,39.3,18.1,0.0,0.337,103,0,-0.3,7200,57.2,41.7,18.1,0.0,0.337,103,0,-0.3,7200,-0.3,-0.5,97.2,-0.2,54.5,-0.3,13.1,0,7200,0,0,0,0,80,70,82,70,7200,0,103,0,0,0,0,0,0,7200,18.1,232.9,214.7,0.750,0.0,38,54.5,-0.3,7200,302,300,0,0,0,0,0,0,7200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,3.740,2.835,1,4,31.1,0.400,1,0,38,1.061,29.18,75.7,61.6,0.56,2283,0.072,86.3,
39,7300,54.4,39.1,18.2,0.0,0.334,104,0,-0.3,7300,57.7,41.5,18.2,0.0,0.334,104,0,-0.3,7300,-0.3,-0.4,97.3,-0.2,54.5,-0.3,13.1,0,7300,0,0,0,0,80,70,82,70,7300,0,104,0,0,0,0,0,0,7300,18.2,231.7,213.5,0.750,0.0,38,54.5,-0.3,7300,301,300,0,0,0,0,0,0,7300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,3.740,2.835,1,4,31.1,0.400,1,0,39,1.061,29.18,75.7,61.5,0.56,2282,0.072,86.3,
40,7400,55.2,39.2,19.3,0.0,0.349,103,0,-0.3,7400,58.6,41.6,19.3,0.0,0.349,103,0,-0.3,7400,-0.3,-0.5,97.3,-0.2,54.5,-0.3,13.1,0,7400,0,0,0,0,80,70,82,71,7400,0,103,0,0,0,0,0,0,7400,19.3,230.6,211.3,0.750,0.0,38,54.5,-0.3,7400,304,300,0,0,0,0,0,0,7400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,3.740,2.835,1,4,31.1,0.400,1,0,40,1.061,29.18,75.7,61.5,0.56,2282,0.072,86.2,
41,7500,56.3,39.4,21.2,0.0,0.376,103,0,-0.3,7500,59.7,41.8,21.2,0.0,0.376,103,0,-0.3,7500,-0.3,-0.5,97.2,-0.2,54.5,-0.3,13.1,0,7500,0,0,0,0,80,70,82,71,7500,0,103,0,0,0,0,0,0,7500,21.2,230.9,209.7,0.750,0.0,39,54.5,-0.3,7500,310,300,0,0,0,0,0,0,7500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41,3.740,2.835,1,4,31.1,0.400,1,0,41,1.061,29.18,75.7,61.5,0.56,2282,0.072,86.2,
42,7600,56.5,39.0,21.2,0.0,0.375,103,0,-0.3,7600,59.9,41.4,21.2,0.0,0.375,103,0,-0.3,7600,-0.3,-0.5,97.1,-0.3,54.4,-0.3,13.1,0,7600,0,0,0,0,80,70,82,71,7600,0,103,0,0,0,0,0,0,7600,21.2,231.4,210.2,0.750,0.0,39,54.4,-0.3,7600,289,300,0,0,0,0,0,0,7600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,3.740,2.835,1,4,31.1,0.400,1,0,42,1.061,29.18,75.7,61.5,0.56,2282,0.072,86.2,
43,7700,57.2,39.0,20.8,0.0,0.363,104,0,-0.3,7700,60.7,41.4,20.8,0.0,0.363,104,0,-0.3,7700,-0.3,-0.5,97.1,-0.3,54.4,-0.3,13.1,0,7700,0,0,0,0,80,70,82,71,7700,0,104,0,0,0,0,0,0,7700,20.8,231.9,211.1,0.750,0.0,39,54.4,-0.3,7700,282,300,0,0,0,0,0,0,7700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,3.740,2.835,1,4,31.1,0.400,1,0,43,1.061,29.18,75.7,61.5,0.56,2282,0.072,86.2,
