Line,EngSpd,EngPwr,EngTrq,NetFlo,Air_1s,BSFC  ,CoolOt,OilSmp,Oil_P ,EngSpd,STPPwr,STPTrq,NetFlo,Air_1s,BSFC  ,CoolOt,OilSmp,Oil_P ,EngSpd,Oil_P ,Man_P ,MAP   ,BoostP,FuelP1,FuelP2,Batt_V,------,EngSpd,Exh_1 ,Exh_2 ,Exh_3 ,Exh_4 ,Bear1T,Bear2T,Loss1T,LossT2,EngSpd,OilSmp,CoolOt,------,------,------,------,------,------,EngSpd,NetFlo,GasOut,GasIn ,FuelSG,Air_1s,DeltaT,FuelP1,FuelP2,EngSpd,Accel ,Rate  ,------,------,------,------,------,------,EngSpd,AFR_1 ,AFR_2 ,AFR_3 ,AFR_4 ,AFR_5 ,AFR_6 ,AFR_7 ,AFR_8 ,LineNo,EngBor,EngStr,EngCyl,EngCyc,Displ ,Inrtia,InrCor,------,LineNo,STPCor,Baro_P,AirInT,Humidy,Vap_P ,DenAlt,AirDen,WatGrn,
no,RPM   ,Hp    ,lbs-ft,lbs/hr,SCFM  ,lb/hph,deg F ,deg F ,0-150p,RPM   ,CHp   ,Clb-ft,lbs/hr,SCFM  ,lb/hph,deg F ,deg F ,0-150p,RPM   ,0-150p,InHg  ,kPa   ,0-150p,0-150p,0-150p,vdc   ,------,RPM   ,deg F ,deg F ,deg F ,deg F ,deg F ,deg F ,deg F ,deg F ,RPM   ,deg F ,deg F ,------,------,------,------,------,------,RPM   ,lbs/hr,lbs/hr,lbs/hr,lb/gal,SCFM  ,deg F ,0-150p,0-150p,RPM   ,RPM/s ,rpm   ,------,------,------,------,------,------,RPM   ,ratio ,ratio ,ratio ,ratio ,ratio ,ratio ,ratio ,ratio ,      ,inches,inches,number,cycles,ci    ,factor,Yes/No,------,      ,Factor,InHga ,degF  ,%     ,InHg  ,Feet  ,lb/cft,grains,
24,6000,43.8,38.4,13.9,0.0,0.316,106,0,-0.2,6000,46.0,40.2,13.9,0.0,0.316,106,0,-0.2,6000,-0.2,-0.3,98.7,-0.1,54.3,-0.2,13.1,0,6000,1222,0,0,0,79,72,81,71,6000,0,106,0,0,0,0,0,0,6000,13.9,205.4,191.5,0.750,0.0,60,54.3,-0.2,6000,338,300,0,0,0,0,0,0,6000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,3.740,2.835,1,4,31.1,0.400,1,0,24,1.049,29.41,75.0,53.0,0.47,1932,0.073,71.9,
25,6100,41.5,35.8,14.4,0.0,0.346,106,0,-0.2,6100,43.6,37.5,14.4,0.0,0.346,106,0,-0.2,6100,-0.2,-0.3,98.6,-0.1,54.3,-0.2,13.1,0,6100,1228,0,0,0,79,72,81,71,6100,0,106,0,0,0,0,0,0,6100,14.4,204.0,189.6,0.750,0.0,60,54.3,-0.2,6100,240,300,0,0,0,0,0,0,6100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,3.740,2.835,1,4,31.1,0.400,1,0,25,1.049,29.41,75.0,53.0,0.47,1929,0.073,71.9,
26,6200,44.0,37.3,14.4,0.0,0.327,107,0,-0.2,6200,46.1,39.1,14.4,0.0,0.327,107,0,-0.2,6200,-0.2,-0.3,98.5,-0.2,54.3,-0.3,13.1,0,6200,1232,0,0,0,79,72,81,71,6200,0,107,0,0,0,0,0,0,6200,14.4,203.2,188.8,0.750,0.0,60,54.3,-0.3,6200,291,300,0,0,0,0,0,0,6200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,3.740,2.835,1,4,31.1,0.400,1,0,26,1.049,29.41,75.0,53.0,0.47,1932,0.073,71.9,
27,6300,45.4,37.9,15.0,0.0,0.331,106,0,-0.2,6300,47.6,39.7,15.0,0.0,0.331,106,0,-0.2,6300,-0.2,-0.3,98.5,-0.2,54.3,-0.3,13.1,0,6300,1235,0,0,0,79,72,81,71,6300,0,106,0,0,0,0,0,0,6300,15.0,202.5,187.5,0.750,0.0,61,54.3,-0.3,6300,306,300,0,0,0,0,0,0,6300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,3.740,2.835,1,4,31.1,0.400,1,0,27,1.049,29.41,75.0,53.0,0.47,1932,0.073,71.9,
28,6400,46.7,38.3,16.1,0.0,0.345,106,0,-0.2,6400,48.9,40.1,16.1,0.0,0.345,106,0,-0.2,6400,-0.2,-0.3,98.6,-0.1,54.3,-0.3,13.0,0,6400,1238,0,0,0,79,72,81,71,6400,0,106,0,0,0,0,0,0,6400,16.1,201.5,185.4,0.750,0.0,61,54.3,-0.3,6400,312,300,0,0,0,0,0,0,6400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,3.740,2.835,1,4,31.1,0.400,1,0,28,1.049,29.41,75.0,53.0,0.47,1932,0.073,71.9,
29,6500,47.5,38.3,17.7,0.0,0.373,107,0,-0.2,6500,49.8,40.2,17.7,0.0,0.373,107,0,-0.2,6500,-0.2,-0.3,98.6,-0.1,54.3,-0.3,13.0,0,6500,1241,0,0,0,79,72,81,71,6500,0,107,0,0,0,0,0,0,6500,17.7,201.7,184.0,0.750,0.0,60,54.3,-0.3,6500,305,300,0,0,0,0,0,0,6500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,3.740,2.835,1,4,31.1,0.400,1,0,29,1.049,29.41,75.0,53.0,0.47,1932,0.073,71.9,
30,6600,49.1,39.0,17.6,0.0,0.359,108,0,-0.2,6600,51.4,40.9,17.6,0.0,0.359,108,0,-0.2,6600,-0.2,-0.3,98.6,-0.1,54.3,-0.3,13.0,0,6600,1244,0,0,0,79,72,81,71,6600,0,108,0,0,0,0,0,0,6600,17.6,202.3,184.7,0.750,0.0,59,54.3,-0.3,6600,315,300,0,0,0,0,0,0,6600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,3.740,2.835,1,4,31.1,0.400,1,0,30,1.049,29.41,75.0,53.0,0.47,1932,0.073,71.9,
31,6700,50.7,39.8,17.6,0.0,0.347,109,0,-0.2,6700,53.2,41.7,17.6,0.0,0.347,109,0,-0.2,6700,-0.2,-0.3,98.7,-0.1,54.3,-0.2,13.0,0,6700,1247,0,0,0,79,72,81,71,6700,0,109,0,0,0,0,0,0,6700,17.6,203.6,186.0,0.750,0.0,58,54.3,-0.2,6700,323,300,0,0,0,0,0,0,6700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,3.740,2.835,1,4,31.1,0.400,1,0,31,1.049,29.41,75.0,53.0,0.47,1932,0.073,71.9,
32,6800,52.0,40.1,18.3,0.0,0.352,110,0,-0.2,6800,54.5,42.1,18.3,0.0,0.352,110,0,-0.2,6800,-0.2,-0.2,98.8,-0.1,54.3,-0.2,13.0,0,6800,1250,0,0,0,79,72,81,71,6800,0,110,0,0,0,0,0,0,6800,18.3,204.8,186.5,0.750,0.0,58,54.3,-0.2,6800,317,300,0,0,0,0,0,0,6800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,3.740,2.835,1,4,31.1,0.400,1,0,32,1.049,29.41,75.0,53.0,0.47,1932,0.073,71.9,
33,6900,52.1,39.6,19.9,0.0,0.383,110,0,-0.2,6900,54.6,41.6,19.9,0.0,0.383,110,0,-0.2,6900,-0.2,-0.2,98.9,-0.1,54.3,-0.2,13.0,0,6900,1255,0,0,0,79,72,81,71,6900,0,110,0,0,0,0,0,0,6900,19.9,206.9,187.0,0.750,0.0,57,54.3,-0.2,6900,283,300,0,0,0,0,0,0,6900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,3.740,2.835,1,4,31.1,0.400,1,0,33,1.049,29.41,75.0,53.0,0.47,1932,0.073,71.9,
